id,name,depth,time_slice,importance
184,forecast path,1,2009-2011,0.9451337483196649
2,capit flow manag,2,2012-2014,23.361107297049063
7,news shock,2,2012-2014,9.865862054435876
8,riski steadi-state,2,2012-2014,8.80962897028992
9,growth forecast,2,2012-2014,6.872139051816688
12,labor margin,2,2012-2014,5.914931655531141
13,credit-boom,2,2012-2014,5.829903295254585
17,leverag cycl,2,2012-2014,4.946096670823222
18,busi cycl and fluctuat,2,2012-2014,4.885143808058282
26,fx(foreign exchang) intervent,2,2012-2014,3.801361502298038
30,inventori-theoret money demand,2,2012-2014,3.3512243355546394
32,macroprudentialist,2,2012-2014,3.3137126421828818
38,fiscal multipli,2,2012-2014,3.14639125359267
39,currenc war,2,2012-2014,3.0456652974176563
40,sovereign default risk,2,2012-2014,3.040849424553388
44,two-sector new keynesian model,2,2012-2014,2.945519003630653
47,polici-rate guidanc,2,2012-2014,2.5516177669370954
48,coeurdaci,2,2012-2014,2.543964655020449
55,deflat trap,2,2012-2014,2.3353547028130737
61,pigou cycl,2,2012-2014,2.1033738205879224
66,monetari polici,2,2012-2014,1.8914672679879183
84,inflationari shock,2,2012-2014,1.53296735204185
86,lend constraint,2,2012-2014,1.522169559610976
99,macro-prudenti polici,2,2012-2014,1.3744869442381473
101,impuls-indic satur,2,2012-2014,1.3515864008321399
111,govern spend shock,2,2012-2014,1.2440817421802022
112,disaggreg price,2,2012-2014,1.2357803400897323
120,social valu of public inform,2,2012-2014,1.2144040233559439
124,steinsson,2,2012-2014,1.1932124181477266
127,intern interest rate shock,2,2012-2014,1.1556753993902371
128,spend revers,2,2012-2014,1.1540678798173463
132,bust,2,2012-2014,1.1151353682405418
137,dsge-model,2,2012-2014,1.0908092313900006
138,domest credit growth,2,2012-2014,1.0906792200728757
139,spend shock,2,2012-2014,1.0852696010032614
141,winant,2,2012-2014,1.0749961538599706
145,wealth effect on labor suppli,2,2012-2014,1.064846896061627
150,inform rigid,2,2012-2014,1.0327271186887663
155,price sticki,2,2012-2014,1.021743405061716
158,opportunist polit monetari cycl,2,2012-2014,1.0192878974097603
163,nixon,2,2012-2014,1.0047753139951106
167,comov problem,2,2012-2014,0.9973193367352049
169,parametr indeterminaci,2,2012-2014,0.989264512105324
172,sector price sticki,2,2012-2014,0.968143095350812
173,sector comov,2,2012-2014,0.9669496647792051
177,luca suppli function,2,2012-2014,0.9620746496287155
183,predict band,2,2012-2014,0.9451337483196649
186,output multipli,2,2012-2014,0.9392546288882794
188,bubbl,2,2012-2014,0.9383376251558315
3,hous and the macroeconomi,3,2015-2017,17.723568406368674
15,blue bond,3,2015-2017,5.151998945620934
20,forward guidanc,3,2015-2017,4.1356862135185395
22,govern spend multipli,3,2015-2017,3.964783264182782
25,commerci sweep,3,2015-2017,3.8160863819155573
45,financi cycl,3,2015-2017,2.890519480692852
52,long-term real rate,3,2015-2017,2.4388463836889995
56,credit-less recoveri,3,2015-2017,2.317607362539378
60,smet-wouter model,3,2015-2017,2.1606938323883895
65,capit account polici,3,2015-2017,1.8921189361764656
68,l trend filter,3,2015-2017,1.8912660690521466
69,surg in capit flow,3,2015-2017,1.8863519753848725
70,fiscal limit,3,2015-2017,1.8469833541638718
74,sutherland,3,2015-2017,1.7593441606326443
75,areaer,3,2015-2017,1.7374154401149933
76,integr correct mechan,3,2015-2017,1.7113058198664581
78,polici trilemma,3,2015-2017,1.6816413611516587
79,divin coincid,3,2015-2017,1.6200095314621292
83,time-consist optim monetari polici,3,2015-2017,1.534053084389896
90,polici-rate guidanc,3,2015-2017,1.4643880355292538
94,steril intervent,3,2015-2017,1.4250664664593387
96,emerg-economi busi cycl,3,2015-2017,1.3758176195518752
107,spend multipli,3,2015-2017,1.2995062046301729
108,abenom,3,2015-2017,1.2770263198991274
113,equiti price channel,3,2015-2017,1.2331714985330748
121,convent monetari polici,3,2015-2017,1.2135292752530014
123,msdsge,3,2015-2017,1.1938660703895163
126,revers trade,3,2015-2017,1.158507744463144
143,nccr,3,2015-2017,1.0676617414557787
149,mortgag spread,3,2015-2017,1.0335272166773568
154,intern transmiss of tfp shock,3,2015-2017,1.026783491919875
157,feder reserv bank presid,3,2015-2017,1.0192878974097603
171,mundellian trilemma,3,2015-2017,0.9703385303429543
176,forecast herd,3,2015-2017,0.9620746496287155
179,nomin gdp target,3,2015-2017,0.9591218299407113
185,imperfect asset substitut,3,2015-2017,0.9423102112568388
187,bank bubbl,3,2015-2017,0.9383376251558315
189,schindler,3,2015-2017,0.936545590118385
6,taylor project,4,2018-2020,10.034749810265192
10,monetari news shock,4,2018-2020,6.587245047428443
14,xpa,4,2018-2020,5.7991452351003785
19,efm,4,2018-2020,4.432482965771177
27,multicountri simul model,4,2018-2020,3.641737667020563
35,nnipe,4,2018-2020,3.246717277554411
46,smolyak,4,2018-2020,2.5635232253154445
58,igdpq,4,2018-2020,2.2611577288092235
63,forward guidanc,4,2018-2020,2.0900918904667014
67,l trend filter,4,2018-2020,1.8912660690521466
71,volatil of the labor incom tax rate,4,2018-2020,1.8237955567644295
73,gourio,4,2018-2020,1.7656582687471998
88,fuster,4,2018-2020,1.4920564605067663
98,global financi cycl,4,2018-2020,1.3744869442381473
103,expectationsa,4,2018-2020,1.3292866648151194
106,rendahl,4,2018-2020,1.3053595722042948
117,third-order perturb,4,2018-2020,1.2177400067885846
118,sovereign debt matur,4,2018-2020,1.216008876147924
122,protract econom contract,4,2018-2020,1.2075728778621315
148,optim input trade polici,4,2018-2020,1.039060833839223
159,m-map,4,2018-2020,1.0176021487601712
166,public debt-to-gdp stabil,4,2018-2020,0.9982602456993621
168,heathcot,4,2018-2020,0.9929553586828562
170,nkwpc,4,2018-2020,0.9808426548718114
174,target reduct in reserv requir ratio,4,2018-2020,0.9647774518995209
180,coibion,4,2018-2020,0.9512795996533289
