name,depth,importance,id,new_depth,depth_name
cluster associ,2,0.8991284070849574,150,2,2012-2014
properti valu,2,0.8976640043470198,151,2,2012-2014
knowledg servic intermediari,2,0.8897189228158825,153,2,2012-2014
distress properti,2,0.8742149625888103,155,2,2012-2014
spatial time lag,2,0.8678738373963437,160,2,2012-2014
deadweight spend,2,0.8589220443537673,163,2,2012-2014
co-agglomer,2,0.8589136622582128,164,2,2012-2014
gazell,2,0.8518415334326149,165,2,2012-2014
academ patent,2,0.8497016152275225,166,2,2012-2014
high-growth firm,2,0.8321875742194423,169,2,2012-2014
brownfield,2,0.8286409133358068,171,2,2012-2014
cluster research,2,0.8161159716682895,176,2,2012-2014
organiz emerg,2,0.8009793338287088,179,2,2012-2014
citi strategi,2,0.789899878340627,181,2,2012-2014
dyamic,3,15.257735565368272,3,3,2015-2017
region higher educ institut,3,4.481625633230697,15,3,2015-2017
foreclosur discount,3,4.060004675231212,16,3,2015-2017
bthmcr,3,3.7258784314039293,22,3,2015-2017
commiss split,3,3.484619348546681,25,3,2015-2017
land bank,3,3.3854548283077146,28,3,2015-2017
qingzang,3,3.327991664455302,30,3,2015-2017
demand for real estat servic,3,2.5655764908650642,40,3,2015-2017
klepper,3,2.5116534966183743,42,3,2015-2017
leve protect,3,2.3637713535315177,49,3,2015-2017
waterfront properti,3,2.187959152510599,52,3,2015-2017
entrepreneuri eco-system,3,2.0126948733431504,59,3,2015-2017
lower educ worker,3,1.83080391231699,62,3,2015-2017
extern technolog acquisit,3,1.783207232135118,63,3,2015-2017
smart special,3,1.7432704202110112,64,3,2015-2017
geograph knowledg search,3,1.6877216181284105,68,3,2015-2017
spillov price effect,3,1.5550846195194654,70,3,2015-2017
microdecis,3,1.3714692387919947,82,3,2015-2017
nsp,3,1.21725200693608,92,3,2015-2017
place-base polici evalu,3,1.20872102483547,94,3,2015-2017
technolog cohes,3,1.1786526947394396,95,3,2015-2017
hous market imbal,3,1.1730212077459392,96,3,2015-2017
properti mainten,3,1.1671666885317202,98,3,2015-2017
entrepreneuri curios,3,1.1535457598523284,99,3,2015-2017
illiquid cost,3,1.1304665326545542,103,3,2015-2017
process-base innov,3,1.117292419442613,106,3,2015-2017
distress sale,3,1.1135213745560406,109,3,2015-2017
start-up incent,3,1.1040130781372213,111,3,2015-2017
decontamin,3,1.097721151197945,113,3,2015-2017
buschman,3,1.0808389554106925,115,3,2015-2017
sjoquist,3,1.0808389554106925,116,3,2015-2017
place leadership,3,1.0800368224583277,119,3,2015-2017
open space amen valu,3,1.0367230796796436,126,3,2015-2017
list price chang,3,1.026933820782738,128,3,2015-2017
microsearch,3,0.9960672726333832,132,3,2015-2017
strateg mortgag default,3,0.9481861521655479,139,3,2015-2017
innov biographi,3,0.8716960793262344,158,3,2015-2017
higher-order spatial autoregress model,3,0.8678738373963437,159,3,2015-2017
region resili,3,0.8670360375448629,161,3,2015-2017
employ configur,3,0.807252926482558,178,3,2015-2017
new hous premium,4,3.8352601264421793,19,4,2018-2020
special town,4,3.3274624469554546,31,4,2018-2020
territori servit,4,2.883051324229405,34,4,2018-2020
start-up communiti,4,2.6392572509400565,38,4,2018-2020
sinkhol,4,2.4124852555951906,46,4,2018-2020
acapulco,4,2.2021971091129076,51,4,2018-2020
place leadership,4,2.144208115675392,56,4,2018-2020
entrepreneuri eco-system,4,2.0126948733431504,58,4,2018-2020
public jobcentr,4,1.972123777363135,60,4,2018-2020
shund,4,1.7094803782153014,67,4,2018-2020
market imper,4,1.6752960524609992,69,4,2018-2020
relat among cluster,4,1.4304946337159339,80,4,2018-2020
rental yield,4,1.324008338066288,84,4,2018-2020
amen expenditur,4,1.112480079538179,110,4,2018-2020
non-r & d innov,4,1.0805360703530447,117,4,2018-2020
submarket posit,4,1.0707007452269952,120,4,2018-2020
columbin,4,1.0007583042680892,130,4,2018-2020
smart special,4,0.9473316708639009,140,4,2018-2020
comput vision,4,0.9344023782002454,142,4,2018-2020
creativ lab,4,0.8716960793262344,157,4,2018-2020
transfer of develop right,4,0.8204146992829836,173,4,2018-2020
clovi,4,0.8167647460488717,175,4,2018-2020
taobao villag,4,0.807252926482558,177,4,2018-2020
