id,name,depth,time_slice,importance
165,cartel sustain,3,2015-2017,0.7294284194079499
176,medic liabil,3,2015-2017,0.7074706766535078
11,optim proport of employe stock,4,2018-2020,5.313707890784626
22,theater avail,4,2018-2020,3.283869081551413
54,consum-friend firm,4,2018-2020,1.6353439019517526
56,interregion patient mobil,4,2018-2020,1.5701384244605092
59,public option,4,2018-2020,1.5385179933001902
73,free-entri mix market,4,2018-2020,1.2566982146399048
76,fssb,4,2018-2020,1.2322093352637613
112,wage senior premium,4,2018-2020,0.8774577362636183
121,calabresian,4,2018-2020,0.8358839389930983
122,melam,4,2018-2020,0.8358839389930983
126,msrps,4,2018-2020,0.8151464194633661
142,anticartel,4,2018-2020,0.7909225588559915
143,ringlead,4,2018-2020,0.7890762540479818
161,state hold corpor,4,2018-2020,0.7444933563725418
167,piraci loss,4,2018-2020,0.7258032315344775
178,protect class,4,2018-2020,0.7062559629793974
