name,depth,importance,id,new_depth,depth_name
condit cash transfer(ccts),1,4.552759963543259,28,1,2009-2011
rfes,1,4.548234170699345,30,1,2009-2011
obes,1,4.245658569313677,31,1,2009-2011
instrument regress,1,3.407146422670783,46,1,2009-2011
malaria,1,3.4007794832962372,47,1,2009-2011
teacher perform pay,1,3.3844417671100167,48,1,2009-2011
birth,1,3.2099406850425973,49,1,2009-2011
adult literaci program,1,3.1079169045482913,52,1,2009-2011
sex worker,1,2.9660655748682743,53,1,2009-2011
migrain headach,1,2.7300180556442957,55,1,2009-2011
height,1,2.6282242432300302,58,1,2009-2011
valu-ad model,1,2.512206869170034,60,1,2009-2011
teacher effect,1,2.4321608928770315,62,1,2009-2011
perform-pay,1,2.4272342725753546,63,1,2009-2011
retir consumpt puzzl,1,2.389203583286648,65,1,2009-2011
anak,1,2.3369512274723134,68,1,2009-2011
aefa,1,2.226938769557188,71,1,2009-2011
bmis,1,2.1290129224544527,73,1,2009-2011
mendelian random,1,1.7621174937713302,91,1,2009-2011
cigarett quit,1,1.7483834352741723,92,1,2009-2011
triangular system,1,1.6581241362153536,97,1,2009-2011
child health,1,1.5591793104426726,99,1,2009-2011
cmr,1,1.493760445777543,103,1,2009-2011
class size,1,1.4776023623338546,105,1,2009-2011
teacher qualiti,1,1.4772094601469217,107,1,2009-2011
avoid behavior,1,1.4469084809659691,113,1,2009-2011
condit moment restrict,1,1.443042707370124,116,1,2009-2011
earli-life,1,1.394042190911351,123,1,2009-2011
oaxaca-blinder,1,1.3842243263177227,126,1,2009-2011
valu-ad estim,1,1.348108054318851,132,1,2009-2011
dimorph pattern,1,1.3126324867904555,138,1,2009-2011
in-utero,1,1.285286724441593,141,1,2009-2011
dowri,1,1.2493063744476205,144,1,2009-2011
educ gradient,1,1.2488321961889863,145,1,2009-2011
elit high school,1,1.1219841789566691,180,1,2009-2011
undergradu econom,1,1.1148849256449505,182,1,2009-2011
marriag,1,1.1077730179256648,184,1,2009-2011
cannabi use,1,1.102552011703427,187,1,2009-2011
incarcer,1,1.1015897603259805,190,1,2009-2011
student achiev,1,1.0877404546850111,192,1,2009-2011
malaria erad,2,15.312371257884767,2,2,2012-2014
teacher'perform,2,10.006120566957215,6,2,2012-2014
simultan equat method,2,9.524784612906362,8,2,2012-2014
development origin,2,7.798282652636361,11,2,2012-2014
merit pay,2,5.782523036361599,22,2,2012-2014
charter school,2,5.026426865854878,25,2,2012-2014
bolsa familia,2,4.198951864860626,32,2,2012-2014
reweight estim,2,4.0704587602074405,33,2,2012-2014
lojack,2,3.6409592627811307,39,2,2012-2014
cigarett quit,2,3.5105009290455023,43,2,2012-2014
tme,2,3.5010792157439585,44,2,2012-2014
dowri death,2,3.1180604318528244,51,2,2012-2014
supplement nutrit assist program(snap),2,2.757542403527509,54,2,2012-2014
unprotect sex,2,2.5271505248721393,59,2,2012-2014
woman's decis-make power,2,2.2453133117722737,70,2,2012-2014
bmis,2,2.1290129224544527,72,2,2012-2014
benchmat,2,2.10721087872078,75,2,2012-2014
bar hour,2,2.0544765725250578,78,2,2012-2014
student achiev,2,2.044108665138853,79,2,2012-2014
smoke intens,2,2.0386345515921898,80,2,2012-2014
test measur error,2,1.985382297212052,82,2,2012-2014
workforc polici,2,1.9511954056397884,85,2,2012-2014
econom abus,2,1.702063375806053,93,2,2012-2014
intrahousehold sabotag,2,1.702063375806053,94,2,2012-2014
child labor,2,1.550219769958095,100,2,2012-2014
cigarett consumpt,2,1.509960525974142,102,2,2012-2014
vam,2,1.4443249913591922,114,2,2012-2014
shine path,2,1.394042190911351,122,2,2012-2014
famili routin,2,1.3791267266390015,127,2,2012-2014
demand for sex,2,1.3720632028750326,128,2,2012-2014
famili mealtim,2,1.3262724093393479,136,2,2012-2014
dimorph pattern,2,1.3126324867904555,137,2,2012-2014
regress-discontinu,2,1.2865883108911118,139,2,2012-2014
height shrinkag,2,1.2630841780693909,142,2,2012-2014
adult literaci program,2,1.2585958222554092,143,2,2012-2014
exposur reduct,2,1.2395000346798895,146,2,2012-2014
health and ses,2,1.2260612189768638,150,2,2012-2014
alcohol,2,1.204557915867126,155,2,2012-2014
misclassif error,2,1.1538606945371253,163,2,2012-2014
uct,2,1.1482723048800505,165,2,2012-2014
magnet class,2,1.1423557275754928,168,2,2012-2014
crime gun,2,1.1422233219871893,169,2,2012-2014
stutter,2,1.1364175553470055,171,2,2012-2014
parent matchmak,2,1.1337041012613263,173,2,2012-2014
male backlash,2,1.1220411757725877,178,2,2012-2014
nonparametr instrument variabl,2,1.117694543390557,181,2,2012-2014
vietnam draft,2,1.1015897603259805,189,2,2012-2014
job corp,2,1.06062686168679,196,2,2012-2014
bolsa familia,3,9.585221301138485,7,3,2015-2017
cyberbulli,3,4.713933137419718,26,3,2015-2017
temptat good,3,4.641534826641065,27,3,2015-2017
grlc,3,3.8709699855616,34,3,2015-2017
privaci preserv record linkag,3,3.8709699855616,35,3,2015-2017
langbein,3,3.7517941465704334,36,3,2015-2017
yost,3,3.7517941465704334,37,3,2015-2017
serum cotinin,3,3.5485950775663317,41,3,2015-2017
rearrest,3,3.5461945202349203,42,3,2015-2017
aisd,3,3.4459998044730047,45,3,2015-2017
famili chao,3,2.7053991359783494,56,3,2015-2017
piaac,3,2.7027187282175915,57,3,2015-2017
dwi,3,2.30795520495832,69,3,2015-2017
pmtct,3,2.0721978935577217,76,3,2015-2017
mltpa,3,2.0150217304086255,81,3,2015-2017
spousal violenc,3,1.9814950606156359,84,3,2015-2017
engin teacher in univers,3,1.7919875034871011,87,3,2015-2017
hunger episod,3,1.780330460962105,90,3,2015-2017
migrain headach,3,1.5936005002972904,98,3,2015-2017
slos,3,1.4864596841598054,104,3,2015-2017
supplement nutrit assist program(snap),3,1.47212921220084,108,3,2015-2017
shale gas develop,3,1.4469084809659691,112,3,2015-2017
semiparametr differ-in-differ,3,1.443747810876431,115,3,2015-2017
hbm,3,1.4217235256732912,120,3,2015-2017
onlin date,3,1.3906845314738767,124,3,2015-2017
child mortal risk,3,1.3620518860174402,131,3,2015-2017
posit matrix model,3,1.3439906276153257,134,3,2015-2017
physic statur declin,3,1.2260612189768638,149,3,2015-2017
woman's decis-make power,3,1.2121899526672413,151,3,2015-2017
datum linkag,3,1.209996768587665,153,3,2015-2017
patt,3,1.2097899665543312,154,3,2015-2017
pwdva,3,1.202452733156515,156,3,2015-2017
medic marijuana law,3,1.1841480922521181,159,3,2015-2017
siev wald,3,1.1724264660166446,160,3,2015-2017
mmls,3,1.1530013296390096,164,3,2015-2017
dater,3,1.1337041012613263,172,3,2015-2017
youth servic,3,1.1274662839652108,176,3,2015-2017
elit high school,3,1.1219841789566691,179,3,2015-2017
cmuc,3,1.1026152723955363,186,3,2015-2017
wahba,3,1.0689108609788884,193,3,2015-2017
metastatist,4,7.553112166949461,12,4,2018-2020
grlc,4,5.222329349670396,23,4,2018-2020
privaci preserv record linkag,4,5.222329349670396,24,4,2018-2020
rfes,4,4.548234170699345,29,4,2018-2020
perform-base compens reform,4,3.5892053428760544,40,4,2018-2020
pronaf,4,3.140956124505586,50,4,2018-2020
mmls,4,2.3371494218911275,66,4,2018-2020
anak,4,2.3369512274723134,67,4,2018-2020
express violenc,4,2.055212579629758,77,4,2018-2020
traffic punish,4,1.982627060104207,83,4,2018-2020
sspp,4,1.6925280067539183,95,4,2018-2020
duckett,4,1.4497663590088163,110,4,2018-2020
swerissen,4,1.4497663590088163,111,4,2018-2020
domest violenc against woman,4,1.4217235256732912,119,4,2018-2020
teach assist,4,1.3281175939516046,135,4,2018-2020
snap cycl,4,1.2854131913266689,140,4,2018-2020
sws,4,1.229229242580208,147,4,2018-2020
datum linkag,4,1.209996768587665,152,4,2018-2020
cohabit gap,4,1.1987490890793344,157,4,2018-2020
dwh,4,1.1545017848481751,161,4,2018-2020
u-3,4,1.1538606945371253,162,4,2018-2020
academ label,4,1.1423557275754928,167,4,2018-2020
crib sheet,4,1.131229222743893,174,4,2018-2020
crve,4,1.10107966747649,191,4,2018-2020
towooldridg,4,1.0662555637428002,194,4,2018-2020
udl,4,1.064920303585155,195,4,2018-2020
