name,depth,importance,id,new_depth,depth_name
titchmarsh,2,2.008537715103717,46,2,2012-2014
credit valuat adjust(cva),2,1.9853268353756612,48,2,2012-2014
mark-to-market risk,2,1.6023602603314935,58,2,2012-2014
1 / n naiv diversif,2,1.4983406949393887,62,2,2012-2014
recycl plastic,2,1.3321664444514523,72,2,2012-2014
momentum strategi,2,1.3157450414118488,74,2,2012-2014
tlsqm,2,1.256339130033366,85,2,2012-2014
t + 1 trade rule,2,1.1589116076852828,104,2,2012-2014
foreign equiti option,2,1.142652377026503,108,2,2012-2014
valu and momentum,2,1.140102451932679,109,2,2012-2014
realiz garch model,2,1.1303358699183996,111,2,2012-2014
emerg market stock price,2,1.1052350166581055,116,2,2012-2014
stock index sentiment,2,1.0821720966585386,120,2,2012-2014
high oil price event,2,1.0716204023053355,122,2,2012-2014
energi relat stock,2,1.0582808481527821,125,2,2012-2014
bitcoin,3,37.039640497509815,0,3,2015-2017
bitcoin price,3,4.694224506272635,14,3,2015-2017
cryptocurr,3,4.159822943263963,18,3,2015-2017
bitcoin market,3,4.04752227046957,20,3,2015-2017
digit payment,3,2.7458898165583627,26,3,2015-2017
individu stock crowd trade,3,2.6505322881690656,28,3,2015-2017
detrend ratio,3,2.611069997068292,29,3,2015-2017
opec oil product,3,2.429989375042645,35,3,2015-2017
realiz-garch,3,2.170023171768137,42,3,2015-2017
news-base impli volatil,3,1.8302596530118207,52,3,2015-2017
inventori shock,3,1.708208326573525,54,3,2015-2017
investor trade behavior,3,1.5269598376075095,61,3,2015-2017
varianc risk-premium,3,1.4154767501980916,66,3,2015-2017
hfts,3,1.317743417262285,73,3,2015-2017
risk-pariti,3,1.2889564988550064,81,3,2015-2017
end stock,3,1.2392961888410317,88,3,2015-2017
odd lot,3,1.234950366627414,90,3,2015-2017
momentum spillov,3,1.2146103174707477,91,3,2015-2017
continu overreact,3,1.2012806510242864,93,3,2015-2017
idyt,3,1.1933395885192308,96,3,2015-2017
systemat skew,3,1.1795230010227704,98,3,2015-2017
ivol,3,1.1666428700206513,101,3,2015-2017
doubl-sort strategi,3,1.1546503840562066,107,3,2015-2017
inter-transact time,3,1.1335506199913696,110,3,2015-2017
foreign investor trade,3,1.112443980086268,115,3,2015-2017
har model,3,1.088236342230778,117,3,2015-2017
stock sentiment,3,1.0821720966585386,119,3,2015-2017
arbitrag-free interpol and extrapol,3,1.049569642443032,127,3,2015-2017
systemat cojump,3,1.0387989995627134,130,3,2015-2017
bitcoin,4,22.764590496178823,1,4,2018-2020
cryptocurr,4,14.471589152823244,5,4,2018-2020
introduct to macroeconom,4,4.945261966037769,12,4,2018-2020
oil and commod price,4,4.099550836341607,19,4,2018-2020
automobil stock,4,2.8340192801640782,24,4,2018-2020
digit asset,4,2.7795438897433655,25,4,2018-2020
stochast investor sentiment,4,2.718494654532375,27,4,2018-2020
cryptocurr market,4,2.5907317454961327,30,4,2018-2020
oeu,4,2.5451392605011063,32,4,2018-2020
real ship cost,4,2.5012575491131566,33,4,2018-2020
us econom uncertainti,4,2.4120094803134755,36,4,2018-2020
hfts,4,2.2369027998515945,39,4,2018-2020
deviat of asset price from fundament,4,2.1747957236259,41,4,2018-2020
block chain,4,2.166099282451695,43,4,2018-2020
futur investor trade behavior,4,2.1204258305352526,45,4,2018-2020
investor crowd-trade behavior,4,1.9854174443213972,47,4,2018-2020
zumbach effect,4,1.8989227824578927,49,4,2018-2020
gepu,4,1.8302596530118207,51,4,2018-2020
vxx,4,1.6622381090513518,55,4,2018-2020
crypto-currenc,4,1.6468079233062936,56,4,2018-2020
maverick risk,4,1.6310967927194253,57,4,2018-2020
litecoin,4,1.5682788406300006,59,4,2018-2020
spot investor trade behavior,4,1.413617220356835,68,4,2018-2020
crytocurr,4,1.3469842641115504,69,4,2018-2020
spot market sentiment,4,1.3349449749678248,70,4,2018-2020
recycl plastic,4,1.3321664444514523,71,4,2018-2020
bitcoin market,4,1.3114053952459601,75,4,2018-2020
long-rang depend estim,4,1.3065401378358856,77,4,2018-2020
bitcoin price,4,1.3029665307643001,78,4,2018-2020
risk-base portfolio,4,1.2889564988550064,80,4,2018-2020
sign jump variat,4,1.2859593581326287,82,4,2018-2020
hate stock,4,1.257819639825059,83,4,2018-2020
volatil-manag portfolio,4,1.2548535756165,86,4,2018-2020
continu overreact,4,1.2012806510242864,92,4,2018-2020
t + 1 trade mechan,4,1.1589116076852828,103,4,2018-2020
max effect,4,1.1294542226589745,112,4,2018-2020
excess spillov,4,1.1243534594437534,114,4,2018-2020
lotteri-like featur,4,1.0808357386168974,121,4,2018-2020
stock market impli volatil,4,1.0659189165303833,124,4,2018-2020
