id,name,depth,time_slice,importance
113,metapopul,1,2009-2011,1.019949280220708
118,index insur,1,2009-2011,0.9946177141587905
119,k-shift,1,2009-2011,0.9943273572475928
123,transact-cost econom,1,2009-2011,0.9883917702506337
125,contract-farm,1,2009-2011,0.9850057942042234
130,fertil subsidi,1,2009-2011,0.941159908088179
132,develop countri valu chain,1,2009-2011,0.927792931769325
133,index-base insur,1,2009-2011,0.9248173968882538
135,cgiar,1,2009-2011,0.920543128105591
148,lewi turn point,1,2009-2011,0.8584181670656791
149,highest posterior densiti estim,1,2009-2011,0.8574304219864183
150,ecosystem servic,1,2009-2011,0.8559559781291004
151,lobster fisheri,1,2009-2011,0.8536682910073782
156,bio-fuel,1,2009-2011,0.8400315827593868
158,agrist,1,2009-2011,0.8392760368515801
168,collect manag,1,2009-2011,0.8307978628288876
172,total factor of product chang,1,2009-2011,0.8287649454657255
190,eu-wide farm suppli analysi,1,2009-2011,0.7821053007229138
196,interest-free loan,1,2009-2011,0.7790000346775485
203,mission drift,1,2009-2011,0.7678116949757033
208,region impact analysi,1,2009-2011,0.7526871122310331
210,constitut reform,1,2009-2011,0.7519328327814006
212,redd,1,2009-2011,0.747707326460676
217,heir'properti,1,2009-2011,0.7402898182403571
0,territori use right fisheri(turf),2,2012-2014,21.839935304231084
2,food vs . fuel,2,2012-2014,19.699779625794964
4,modern agricultur market,2,2012-2014,10.438634126018
6,biofuel polici,2,2012-2014,8.7246227116199
9,turf,2,2012-2014,5.168213378382897
10,problem of social cost,2,2012-2014,4.747559038573051
13,redd-plus,2,2012-2014,4.169551904436027
34,fisheri manag,2,2012-2014,2.390100926209528
48,multi-stakehold engag,2,2012-2014,1.9606336557765345
51,biofuel mandat,2,2012-2014,1.921641644011875
55,input subsidi program,2,2012-2014,1.8535363164325793
58,non-farm employ,2,2012-2014,1.7329432590533012
61,agricultur technolog adopt,2,2012-2014,1.6257044948269974
68,decoupl payment,2,2012-2014,1.4601686345587879
70,privat qualiti standard,2,2012-2014,1.4022977449079046
78,redd +,2,2012-2014,1.3696121292512509
85,biocontrol,2,2012-2014,1.2332213600912827
87,iluc,2,2012-2014,1.223122189379144
93,deforest,2,2012-2014,1.183388433052968
101,asian textil produc,2,2012-2014,1.095454314526106
117,geograph basi risk,2,2012-2014,0.9946177141587905
122,nonregulatori,2,2012-2014,0.9883917702506337
124,contract-farm,2,2012-2014,0.9850057942042234
126,land liquid,2,2012-2014,0.9807448901091832
128,rural produc organ,2,2012-2014,0.9491466269462155
134,payment for forest ecosystem servic(pfes),2,2012-2014,0.9210027168447392
137,modifi disequilibrium model,2,2012-2014,0.9130199178110667
144,forest incom,2,2012-2014,0.8917121037481656
152,product safeti net program,2,2012-2014,0.8505209470887595
155,agrohold,2,2012-2014,0.8470501884008943
157,agrist,2,2012-2014,0.8392760368515801
165,ethanol,2,2012-2014,0.8325607743447563
167,redd plus polici,2,2012-2014,0.83155270060378
170,forestri social,2,2012-2014,0.8301580762735211
175,fym,2,2012-2014,0.822032598357417
183,sodsav,2,2012-2014,0.7938512665702498
187,taaf,2,2012-2014,0.7895910220421416
192,crop insur program,2,2012-2014,0.7801080404283538
193,microfin,2,2012-2014,0.7794621572956271
201,small-size machineri,2,2012-2014,0.7709298258155336
202,mfis,2,2012-2014,0.7678116949757033
207,farmer econom organ,2,2012-2014,0.756048825305
209,agricultur protection,2,2012-2014,0.7519328327814006
215,depth of outreach,2,2012-2014,0.7428796063749652
216,nonfarm linkag,2,2012-2014,0.7412114318667108
20,teff,3,2015-2017,3.0076767035012724
21,cap green,3,2015-2017,3.002249160379696
32,bcap,3,2015-2017,2.546104882605754
37,sediment load,3,2015-2017,2.3434156106587856
42,rural land right confirm,3,2015-2017,2.0721858583863924
50,somat cell count,3,2015-2017,1.9360980469323317
66,cap post-2013,3,2015-2017,1.5124669052255333
72,outgo rural migrant worker,3,2015-2017,1.3752922256239954
74,row plant,3,2015-2017,1.3728538634755523
77,redd +,3,2015-2017,1.3696121292512509
81,interfe,3,2015-2017,1.2587818988432042
83,viticulturist,3,2015-2017,1.2461875205027282
84,farm structur chang,3,2015-2017,1.234595353150772
86,non-malleabl human capit,3,2015-2017,1.225988122932469
89,household'land rental behavior,3,2015-2017,1.193254834227859
106,interdisciplinari environment polici,3,2015-2017,1.0775124547210846
114,land document,3,2015-2017,1.0119131015970495
127,mbis,3,2015-2017,0.979664162974609
131,tea varieti,3,2015-2017,0.9341707355804766
140,collect quota,3,2015-2017,0.900173494036318
145,hybrid rice,3,2015-2017,0.8792033370744777
154,agrohold,3,2015-2017,0.8470501884008943
160,ethanol byproduct,3,2015-2017,0.8391879325621361
161,burdekin,3,2015-2017,0.8390481579952589
162,urban-rural price differ,3,2015-2017,0.836134029995398
166,forest transport,3,2015-2017,0.83155270060378
182,sodsav,3,2015-2017,0.7938512665702498
188,borrow repay rate,3,2015-2017,0.7885020403385451
197,cfes,3,2015-2017,0.778855816114491
199,showa,3,2015-2017,0.772722042290055
205,forest insur,3,2015-2017,0.7581254043926557
214,local off-farm work,3,2015-2017,0.7458317690783867
7,crbfm,4,2018-2020,5.598635798738022
16,rural off-farm employ,4,2018-2020,3.2395237031411472
23,cap green,4,2018-2020,2.811591991979163
25,fhhs,4,2018-2020,2.731676970130308
26,quinoa,4,2018-2020,2.7057960843131785
30,global titl,4,2018-2020,2.5990208006919184
31,deposit mobil,4,2018-2020,2.582515221415582
38,collect use right,4,2018-2020,2.3407987230174796
41,alloc ineffici cost,4,2018-2020,2.1269387367583907
44,iddir,4,2018-2020,2.040086017307499
47,multipl agricultur technolog,4,2018-2020,1.9976240283171798
52,farmland institut,4,2018-2020,1.9195917409834804
54,utp,4,2018-2020,1.8645514622116863
60,urban-rural integr,4,2018-2020,1.659222993637166
73,row plant,4,2018-2020,1.3728538634755523
88,theori of move,4,2018-2020,1.2077521049541788
91,fish right,4,2018-2020,1.1891027856979872
97,urban-rural coordin,4,2018-2020,1.1465528516115453
98,basic farmland preserv,4,2018-2020,1.13618313161774
99,systemat cost,4,2018-2020,1.1090237537327967
100,partial-scale land realloc,4,2018-2020,1.1003487662030136
104,brm,4,2018-2020,1.079723832930292
110,high-yield varieti seed,4,2018-2020,1.048800211697394
112,rubber farmer,4,2018-2020,1.0299673305966783
115,chain fragil,4,2018-2020,1.0104665988760109
121,resili threshold,4,2018-2020,0.9933571165915446
129,cdgs,4,2018-2020,0.9421542143355187
136,crewmemb,4,2018-2020,0.9161229929605266
139,general easi model,4,2018-2020,0.9040523894910676
146,tfpc,4,2018-2020,0.8760279105896667
159,farmland transfer,4,2018-2020,0.8392331026396544
164,meat output,4,2018-2020,0.8327594395915434
171,realiz strategi,4,2018-2020,0.8293981954088702
174,iftn,4,2018-2020,0.824328014872535
177,technic train,4,2018-2020,0.8214662579557097
178,teff,4,2018-2020,0.8175172499215276
180,socio-polit accept,4,2018-2020,0.8135672445013175
184,multinomi endogen switch treatment,4,2018-2020,0.7913280390625219
185,technic ineffici cost,4,2018-2020,0.7897858353928192
186,taaf,4,2018-2020,0.7895910220421416
189,ifm-cap,4,2018-2020,0.7825940374765139
191,ayci,4,2018-2020,0.7801080404283538
195,agent bank,4,2018-2020,0.7790000346775485
200,farm machineri use,4,2018-2020,0.7709298258155336
204,swine price index insur,4,2018-2020,0.7581254043926557
206,agricultur divis of labor,4,2018-2020,0.756048825305
213,dtmvs,4,2018-2020,0.7465011577525197
