id,name,depth,time_slice,importance
84,labor court,3,2015-2017,1.5206217465446186
87,intergener famili transfer,3,2015-2017,1.3689973337995633
93,job-to-job flow,3,2015-2017,1.2432766666829385
99,wid,3,2015-2017,1.1141972268756042
108,financi social,3,2015-2017,1.0456010428819886
111,joint liabil taxat,3,2015-2017,0.9872780104171063
112,gjsi,3,2015-2017,0.971152090152202
117,world wealth & incom databas,3,2015-2017,0.9339566864480604
119,temporari agenc employ,3,2015-2017,0.919227060913988
130,unretir,3,2015-2017,0.8687582774071143
143,unsecseur debt,3,2015-2017,0.8395462167148924
150,group audit,3,2015-2017,0.8259813347662169
24,revolv credit line,4,2018-2020,3.45021645684956
26,sfk,4,2018-2020,3.3187085353953707
27,bewley-aiyagari model,4,2018-2020,3.2930013693132043
31,ofk,4,2018-2020,2.765590446162809
58,part-time share,4,2018-2020,2.0391103200832967
60,object financi knowledg,4,2018-2020,1.971323610176965
63,high net worth individu(hnwis),4,2018-2020,1.9021678619452538
64,hnwis,4,2018-2020,1.9021678619452538
66,consum fraud victim,4,2018-2020,1.8355047418779846
77,amsz,4,2018-2020,1.6241836500853115
81,fkni,4,2018-2020,1.556878931227339
82,avers to ethnic divers,4,2018-2020,1.5347273513288116
92,flexibl simultan equat model for binari respons,4,2018-2020,1.2432766666829385
106,pension bonus,4,2018-2020,1.0523296250566583
107,subject financi knowledg,4,2018-2020,1.0517342624742498
116,world wealth & incom databas,4,2018-2020,0.9339566864480604
123,sector-specif taxat,4,2018-2020,0.9084142907206416
125,household financi market particip,4,2018-2020,0.9043339450038469
138,superrich,4,2018-2020,0.8564530465711446
140,inform privat sector,4,2018-2020,0.8523505633927937
141,branchless bank,4,2018-2020,0.8509104963654174
153,share financi valu with the romant partner,4,2018-2020,0.8194129518689376
156,cash flow criterion,4,2018-2020,0.8120918250426558
157,deaccumul,4,2018-2020,0.8120918250426558
