name,depth,importance,id,new_depth,depth_name
corrupt,1,2.775287555462321,25,1,2009-2011
assassin,1,2.6494710893834483,26,1,2009-2011
linguist polar,1,2.5120883715743294,32,1,2009-2011
authoritarian,1,2.37302790722474,33,1,2009-2011
disast relief,1,2.2663950441228558,34,1,2009-2011
afterl,1,2.197257061174662,37,1,2009-2011
bootlegg,1,2.1861121298989343,38,1,2009-2011
barrier to invest,1,2.167738623629247,39,1,2009-2011
slave trade,1,2.157559486520944,40,1,2009-2011
direct democraci,1,2.123215258411121,41,1,2009-2011
legisl elect,1,2.0904418550638693,45,1,2009-2011
pedro,1,2.0680383506868356,47,1,2009-2011
religi divid,1,2.052062296434102,48,1,2009-2011
market justic,1,1.900019149626174,52,1,2009-2011
maze,1,1.8351269658409912,54,1,2009-2011
govern institut,1,1.800835397693909,57,1,2009-2011
baptist,1,1.7673190382122752,61,1,2009-2011
lighthous,1,1.6992863125553956,68,1,2009-2011
parti system,1,1.642194501563631,70,1,2009-2011
govern size,1,1.50761426829996,77,1,2009-2011
regulatori polit,1,1.413895570561201,84,1,2009-2011
diversionari,1,1.3222138765772555,88,1,2009-2011
slant,1,1.2261130916781269,92,1,2009-2011
foreign relat,1,1.2096357974763432,96,1,2009-2011
insurg,1,1.1998967241202823,97,1,2009-2011
hurrican katrina,1,1.1812381803981362,101,1,2009-2011
group cleavag,1,1.1774359843525557,103,1,2009-2011
determin of terror,1,1.0599651007720055,115,1,2009-2011
domest terror,1,1.0554095299427648,116,1,2009-2011
work ethic,1,1.0541889988454647,117,1,2009-2011
council size,1,1.0465465673438152,119,1,2009-2011
putin,1,1.028536678808964,122,1,2009-2011
express behavior,1,0.9896720336296471,125,1,2009-2011
coloni,1,0.9872425702699272,126,1,2009-2011
tenur in offic,1,0.9625062369423502,132,1,2009-2011
caucasian,1,0.958977540091906,133,1,2009-2011
transnat terror,1,0.9432868296809672,144,1,2009-2011
nnie,1,0.9417258470871382,145,1,2009-2011
wall street meltdown,1,0.9290327965347839,147,1,2009-2011
ideolog segreg,1,0.9061575686248096,149,1,2009-2011
indirect rule,1,0.9020069968116181,150,1,2009-2011
aid prolifer,1,0.8705730363093263,153,1,2009-2011
elit militar,1,0.8695470423485107,155,1,2009-2011
usuri,1,0.868537750471532,156,1,2009-2011
anarchi,1,0.8561711088988041,160,1,2009-2011
hate group,1,0.8558474283269716,162,1,2009-2011
plunder,1,0.8404272190127733,165,1,2009-2011
european cultur,1,0.8291466530366607,171,1,2009-2011
quasimarket,1,0.8286182812448021,172,1,2009-2011
arab world,1,0.8042231997572838,179,1,2009-2011
resourc curs,1,0.7979302560897501,183,1,2009-2011
elector authoritarian,1,0.7896502480606186,188,1,2009-2011
purgatori,1,0.7816324530823245,193,1,2009-2011
intern constraint,1,0.7682416644583449,198,1,2009-2011
conflict,1,0.7642088913432462,199,1,2009-2011
war,1,0.7565484083505496,201,1,2009-2011
news consumpt,1,0.7515855942988616,202,1,2009-2011
socio-polit conflict,1,0.7432467550636692,208,1,2009-2011
local and global rank,1,0.7377667631802929,212,1,2009-2011
democraci,1,0.737292849597813,214,1,2009-2011
protestant,1,0.7351475579616713,216,1,2009-2011
sindustri,2,5.367326738672411,9,2,2012-2014
foreign intervent,2,3.5389101135950227,13,2,2012-2014
gabriel kolko,2,3.118438617775117,17,2,2012-2014
wikipedia,2,2.8756569570479664,24,2,2012-2014
femal subjug,2,2.5527387164191433,30,2,2012-2014
second-generat us immigr,2,2.5254188075002255,31,2,2012-2014
mess,2,1.8330465990490912,56,2,2012-2014
corrupt,2,1.7918488655380114,58,2,2012-2014
polit price,2,1.7043472596114906,65,2,2012-2014
polit budget cycl,2,1.702856939108179,66,2,2012-2014
opium,2,1.5931013237056666,71,2,2012-2014
aid,2,1.5900867830317331,72,2,2012-2014
threat of revolut,2,1.527673070339366,76,2,2012-2014
self-defens forc,2,1.4518925416033552,80,2,2012-2014
joplin,2,1.4442105374058405,81,2,2012-2014
continu cultur trait,2,1.2673828545176113,91,2,2012-2014
unit russia,2,1.222615772315763,93,2,2012-2014
outsid earn,2,1.2128532008494146,94,2,2012-2014
preindustri,2,1.19323743773506,98,2,2012-2014
wagner's law,2,1.1798496173001753,102,2,2012-2014
harem,2,1.1731711563661331,104,2,2012-2014
hanseat leagu,2,1.1374901210909003,107,2,2012-2014
wine excis tax rate,2,1.1329668250424194,110,2,2012-2014
champagn fair,2,1.1041292116632047,111,2,2012-2014
flfp,2,1.0684349219509934,114,2,2012-2014
collect memori,2,0.9872107101744722,127,2,2012-2014
technolog disast,2,0.9834386899243097,129,2,2012-2014
jsdf,2,0.9679283610689033,130,2,2012-2014
wealth bias,2,0.9562413159623219,138,2,2012-2014
public order spend,2,0.9290327965347839,146,2,2012-2014
politician'wage gap,2,0.9173617789124147,148,2,2012-2014
aid prolifer,2,0.8705730363093263,152,2,2012-2014
elit militar,2,0.8695470423485107,154,2,2012-2014
war economi,2,0.8561711088988041,159,2,2012-2014
white supremacist,2,0.8558474283269716,161,2,2012-2014
prussian,2,0.8505113610836139,163,2,2012-2014
behavior symmetri,2,0.8334319153085836,167,2,2012-2014
calculus of consent,2,0.8301087442328838,169,2,2012-2014
politi persist,2,0.8277800947721032,173,2,2012-2014
social fragment,2,0.8170104988474297,177,2,2012-2014
polit myopia,2,0.8145137544667915,178,2,2012-2014
law of reflux,2,0.7976169819416912,184,2,2012-2014
gypsi,2,0.7959590532083342,186,2,2012-2014
pre-modern war,2,0.7894889626370687,189,2,2012-2014
constitut choic,2,0.7890727870925462,190,2,2012-2014
polit expenditur cycl,2,0.7855964774130697,192,2,2012-2014
zollverein,2,0.7612222107469674,200,2,2012-2014
natur resourc curs,2,0.7401729951460337,211,2,2012-2014
carl schmitt,3,3.5389101135950227,12,3,2015-2017
afterl,3,3.0657948116461937,21,3,2015-2017
local govern size,3,2.9969854821505573,22,3,2015-2017
matrilin inherit,3,2.590173135897667,29,3,2015-2017
polit reserv,3,2.1160444464115176,42,3,2015-2017
angus deaton,3,1.8330465990490912,55,3,2015-2017
facework,3,1.7096560725401821,63,3,2015-2017
anti-traffick polici,3,1.5751228247954283,73,3,2015-2017
religi cleavag,3,1.535384440482046,75,3,2015-2017
trust in bank,3,1.4650342760190893,79,3,2015-2017
revolutionari entrepreneur,3,1.4130497090105603,85,3,2015-2017
public rent-seek,3,1.211497307666925,95,3,2015-2017
nassim taleb,3,1.1812381803981362,100,3,2015-2017
warlord,3,1.1341483599816213,108,3,2015-2017
employe trust,3,1.0704056516637144,113,3,2015-2017
signatur requir,3,1.0465465673438152,118,3,2015-2017
conciliatori,3,1.0366881341972614,120,3,2015-2017
blue helmet,3,1.0048763444855748,124,3,2015-2017
beatifi,3,0.9673668973791146,131,3,2015-2017
cistercian,3,0.9544812260470708,139,3,2015-2017
district magnitud,3,0.9543639265643657,140,3,2015-2017
differenti candid,3,0.9484014457842601,143,3,2015-2017
longbow,3,0.8404272190127733,164,3,2015-2017
cultur leader,3,0.8186213733587127,176,3,2015-2017
alexand del mar,3,0.8008903418403309,180,3,2015-2017
parti system nation,3,0.7896502480606186,187,3,2015-2017
wikipedia,3,0.7870620563392051,191,3,2015-2017
wros,3,0.7497360522775001,203,3,2015-2017
liber coloni,4,3.2068148355227457,15,4,2018-2020
milit intern,4,3.105998559033414,19,4,2018-2020
behavior symmetri,4,2.6172652166743706,28,4,2018-2020
lightship,4,1.7790995137156704,60,4,2018-2020
antisemit,4,1.712813014559888,62,4,2018-2020
iron dome,4,1.5713087013109108,74,4,2018-2020
merrett,4,1.4308966131299787,82,4,2018-2020
initi and referendum,4,1.3804646371091303,86,4,2018-2020
wine excis tax rate,4,1.1329668250424194,109,4,2018-2020
islam reviv,4,1.071189608428166,112,4,2018-2020
communicationin,4,0.9564277524214109,135,4,2018-2020
reput distort,4,0.9564277524214109,136,4,2018-2020
talkcostless,4,0.9564277524214109,137,4,2018-2020
confid in compani,4,0.8938542808997411,151,4,2018-2020
copt,4,0.8360158761542311,166,4,2018-2020
imperi capit,4,0.8291466530366607,170,4,2018-2020
cultur leader,4,0.8186213733587127,175,4,2018-2020
krg,4,0.7979302560897501,182,4,2018-2020
keju,4,0.7736299587966343,195,4,2018-2020
gunpowd,4,0.740764707209066,209,4,2018-2020
shale boom,4,0.7401729951460337,210,4,2018-2020
