name,depth,importance,id,new_depth,depth_name
plastic-bag,2,1.436339024177262,73,2,2012-2014
attend motiv,2,1.3898528802117496,77,2,2012-2014
demqol,2,1.2918501844916752,80,2,2012-2014
pincer,2,1.2617319514548975,82,2,2012-2014
tpmt,2,1.1760201184908818,86,2,2012-2014
practic round,2,1.0732524296866075,95,2,2012-2014
eq-5 d,2,1.0629986472846964,96,2,2012-2014
demand for climat protect,2,1.0328169783701824,99,2,2012-2014
sf-6 d,2,1.018469402942165,100,2,2012-2014
tubbataha reef,2,0.9774628727621056,108,2,2012-2014
erg,2,0.9159198144358998,115,2,2012-2014
communiti-support agricultur(csa),2,0.8926501916977119,121,2,2012-2014
nonhealth outcom,2,0.8908635149353481,123,2,2012-2014
bws,2,0.8877389312897642,128,2,2012-2014
person medicin,2,0.8663156217445168,134,2,2012-2014
qali,2,0.8459225106613395,137,2,2012-2014
promi,2,0.8321556460182907,141,2,2012-2014
organ certif,2,0.8059347823908879,148,2,2012-2014
network meta-analysi,2,0.7694691078875656,156,2,2012-2014
eq-5 d-5 l,2,0.7615272852182212,160,2,2012-2014
import rate,2,0.7583186792634077,161,2,2012-2014
food categori,2,0.7579519720305422,162,2,2012-2014
price feedback,2,0.754518362965135,166,2,2012-2014
rituximab,2,0.7534473328386234,167,2,2012-2014
polit consumer,2,0.7506591438805122,172,2,2012-2014
experiment auction,2,0.7460408507292579,176,2,2012-2014
best aquacultur practic,2,0.7391123125882714,178,2,2012-2014
valu of a statist life(vsl),2,0.7223753299893831,187,2,2012-2014
mushlin,2,0.7023641196432262,195,2,2012-2014
conting-valuat,2,0.6913851546696754,199,2,2012-2014
lead-time tto,2,0.6885813625043086,203,2,2012-2014
chain price index,2,0.6772617400658224,210,2,2012-2014
electron payment machin,3,7.259937397811963,5,3,2015-2017
seabass,3,3.100408174934639,21,3,2015-2017
short food suppli chain(sfscs),3,2.929365870110507,25,3,2015-2017
sea bream,3,2.832013526541705,28,3,2015-2017
nonmonetari endow,3,2.5257971659299927,39,3,2015-2017
rank-order model,3,2.2558425851500203,42,3,2015-2017
sfscs,3,1.875539664230606,55,3,2015-2017
eq-5 d-5 l,3,1.7172222882660915,60,3,2015-2017
bws,3,1.6492662165079854,63,3,2015-2017
sustain attribut,3,1.4089311759272485,76,3,2015-2017
artisan chees,3,1.2936404555064107,78,3,2015-2017
cspbms,3,1.2918501844916752,79,3,2015-2017
unpasteur,3,1.2902341883567106,81,3,2015-2017
institut signal,3,1.0785050917618302,94,3,2015-2017
demand for voluntari climat chang mitig,3,1.0328169783701824,98,3,2015-2017
dpp-4 inhibitor,3,0.9322299628089067,112,3,2015-2017
green self-ident,3,0.9228802614583946,114,3,2015-2017
hospit payment scheme,3,0.8890685058775016,125,3,2015-2017
sea bass,3,0.8657954502667561,136,3,2015-2017
visual attent,3,0.8408454122546117,139,3,2015-2017
household food wast,3,0.8290373498328548,143,3,2015-2017
chondrocyt,3,0.8275568376002863,144,3,2015-2017
whitefish,3,0.7858089971216412,149,3,2015-2017
vsli,3,0.7655149131092476,157,3,2015-2017
apixaban,3,0.750185908616478,173,3,2015-2017
government incent,3,0.7210211182827896,188,3,2015-2017
seabream,3,0.7182140788986076,190,3,2015-2017
scope elast,3,0.6913851546696754,198,3,2015-2017
ctto,3,0.6885813625043086,202,3,2015-2017
radioact spill,3,0.6806101073514902,207,3,2015-2017
process label,3,0.6796503480971933,209,3,2015-2017
wechat engag,4,8.943401142232128,3,4,2018-2020
pacif bluefin tuna,4,8.62415267625521,4,4,2018-2020
hydropon,4,5.247744548868769,7,4,2018-2020
sourc select,4,3.778977430838496,13,4,2018-2020
sea bream,4,3.697808976808461,14,4,2018-2020
tsukiji,4,3.4043753866730224,18,4,2018-2020
vrmr,4,3.404301138013189,19,4,2018-2020
ficient,4,3.225942411841814,20,4,2018-2020
whiskey,4,2.5538172328352164,37,4,2018-2020
seabass,4,2.392341552835045,40,4,2018-2020
fresh produc valu chain,4,1.9590307263937046,51,4,2018-2020
eq-5 d-5 l,4,1.7172222882660915,59,4,2018-2020
communiti-support fisheri(csf),4,1.6455858101707115,64,4,2018-2020
yeu,4,1.6455858101707115,65,4,2018-2020
edamam,4,1.5591640434803389,69,4,2018-2020
patient navig,4,1.2013278913468728,85,4,2018-2020
lionfish,4,1.0052830199383254,104,4,2018-2020
food literaci,4,0.9872421591650172,106,4,2018-2020
metaphylaxi,4,0.9427564998688789,110,4,2018-2020
smart home object,4,0.9228802614583946,113,4,2018-2020
honesti oath,4,0.8926191772001574,122,4,2018-2020
vsh,4,0.8895872883416891,124,4,2018-2020
tradit chines opera,4,0.8885844712810202,126,4,2018-2020
visual attent,4,0.8408454122546117,138,4,2018-2020
flw,4,0.8290373498328548,142,4,2018-2020
credenc and relat attribut,4,0.8227929050853557,145,4,2018-2020
incent-align valu elicit,4,0.7737557809106508,153,4,2018-2020
bdm auction,4,0.7577705717074812,163,4,2018-2020
vote-buy gap,4,0.7515742963889822,169,4,2018-2020
buycott,4,0.7506591438805122,171,4,2018-2020
payment consequenti,4,0.7495160041045705,174,4,2018-2020
long-term home care,4,0.7307765346614761,183,4,2018-2020
asian tiger mosquito,4,0.7291158637288493,185,4,2018-2020
pgb,4,0.7159976717950723,191,4,2018-2020
health opportun cost,4,0.7079799356141919,194,4,2018-2020
sf-6 dv 2,4,0.6894029525235064,200,4,2018-2020
base-case icer,4,0.6844743659567423,204,4,2018-2020
