id,name,depth,time_slice,importance
107,intermod shift,2,2012-2014,1.1237067973226345
111,travel mode select,2,2012-2014,1.091824369781096
113,order probit with random-effect panel,2,2012-2014,1.0762214452270567
123,truck accid,2,2012-2014,1.037632158324812
125,traffic effect,2,2012-2014,1.0369085518404837
127,airspac,2,2012-2014,1.0346076448111887
128,bicycl crash,2,2012-2014,1.0217896591470645
130,phev,2,2012-2014,1.0065890238530253
136,traffic control polici,2,2012-2014,0.9949689821392246
140,violin plot,2,2012-2014,0.9823088306818674
144,traffic violat pardon,2,2012-2014,0.9708923756265986
145,kraus,2,2012-2014,0.9697574550568204
150,traffic reduct,2,2012-2014,0.9388478444458738
159,emerg vehicl,2,2012-2014,0.9056475245522485
165,charg system,2,2012-2014,0.8844908561981657
172,park,2,2012-2014,0.8510131831016378
10,wpl,3,2015-2017,4.204338982331405
11,ridesourc,3,2015-2017,4.151088043188338
17,competit polici review,3,2015-2017,3.6317366437249894
19,multi-local,3,2015-2017,3.269032830573252
20,uncharg,3,2015-2017,3.0740488113103144
26,congest tax,3,2015-2017,2.506557339349696
47,mileag tax,3,2015-2017,1.8155173868127643
58,road congest price,3,2015-2017,1.5674449713178054
63,heavi vehicl fee,3,2015-2017,1.5094789963921187
75,volum delay function,3,2015-2017,1.2935353908979048
78,hybrid electr vehicl demand,3,2015-2017,1.2812160062226867
85,chauffeur,3,2015-2017,1.2226919266657994
93,synchromod,3,2015-2017,1.1984030423415883
94,awn,3,2015-2017,1.1875748982090935
101,dynam freight rout,3,2015-2017,1.1524494184485428
106,young peopl behavior,3,2015-2017,1.1300299368225515
109,psycholog percept,3,2015-2017,1.1079020242604498
116,aggreg boundari queue,3,2015-2017,1.0734326155733103
118,transport disadvantag,3,2015-2017,1.0530105153454814
120,gothenburg region,3,2015-2017,1.0483945905487728
122,bike-share,3,2015-2017,1.04373212838248
126,gothenburg,3,2015-2017,1.035560260704413
135,leadtim,3,2015-2017,1.0035848110715255
142,sosta,3,2015-2017,0.9746217039647755
143,pardon,3,2015-2017,0.9708923756265986
148,car-share system,3,2015-2017,0.9586911682445008
154,sustain ship,3,2015-2017,0.9267528747094708
157,path select,3,2015-2017,0.9097579924870972
160,port infrastructur tariff,3,2015-2017,0.9050936192982245
164,fast-charg,3,2015-2017,0.8845442680936981
171,bicycl crash,3,2015-2017,0.85105585761057
173,slot control,3,2015-2017,0.8508234603707192
18,young peopl behavior,4,2018-2020,3.3258161908927066
29,adapt policymak model,4,2018-2020,2.2920539382576908
37,locat-rout problem(lrp),4,2018-2020,2.06220741093564
44,bicycl crash,4,2018-2020,1.8728455167576346
45,ridesourc,4,2018-2020,1.8370431698655882
55,travel behavior motiv,4,2018-2020,1.5932570058620534
68,maa,4,2018-2020,1.428809706193069
72,pigouvian taxat of road congest,4,2018-2020,1.3331334130682486
76,drive restrict polici,4,2018-2020,1.291242717929624
81,ride-hail,4,2018-2020,1.2595929200015654
84,mobil of care,4,2018-2020,1.2226919266657994
92,synchromod,4,2018-2020,1.1984030423415883
103,australian guidelin,4,2018-2020,1.1460269691288454
104,privat autom vehicl,4,2018-2020,1.1460269691288454
115,accumul-base model,4,2018-2020,1.0734326155733103
117,ride-sourc,4,2018-2020,1.054451953321184
121,ride-pool,4,2018-2020,1.04373212838248
132,urban public transport infrastructur,4,2018-2020,1.0046829349474429
134,platform power,4,2018-2020,1.0035848110715255
146,long-haul flight,4,2018-2020,0.9633109801466277
147,mobil as a servic(maa),4,2018-2020,0.9625381866802344
151,de-hub,4,2018-2020,0.9297717722512651
153,sustain ship manag,4,2018-2020,0.9267528747094708
163,dcfc,4,2018-2020,0.8845442680936981
