id,name,depth,time_slice,importance
33,beelin,3,2015-2017,8.854862820772249
37,denazifi,3,2015-2017,7.7419399711232
39,subrept,3,2015-2017,7.510063992644066
41,maffeo,3,2015-2017,6.99578994298202
42,scottish enlighten,3,2015-2017,6.942945073697144
57,pantaleoni,3,2015-2017,5.80010996414008
64,whewel,3,2015-2017,5.217923187097638
72,windischgratz,3,2015-2017,4.7964588080867365
74,alley,3,2015-2017,4.699198810673166
78,anti-semit,3,2015-2017,4.624944997031635
89,theodici,3,2015-2017,4.088099872504123
112,jean-claud juncker,3,2015-2017,3.00042034496248
154,marxist theori of crisi,3,2015-2017,2.2404420570032024
175,hawtrey,3,2015-2017,2.0013828694886384
178,eu council,3,2015-2017,1.9941174390739023
185,farnam,3,2015-2017,1.956060531721284
194,fundament right,3,2015-2017,1.882174395429595
202,margin product theori of distribut,3,2015-2017,1.8094465864179965
205,intellectu communiti,3,2015-2017,1.7806740441826576
36,denazifi,4,2018-2020,7.7419399711232
50,compet creep,4,2018-2020,6.395539783534593
59,vatican,4,2018-2020,5.559260450918828
61,histori of econometr,4,2018-2020,5.436104762655692
82,chicago law and econom,4,2018-2020,4.484481992382868
90,leyen,4,2018-2020,3.969455322700683
103,constitutionalist,4,2018-2020,3.275283992127957
111,misfir,4,2018-2020,3.028652887132453
118,indirect legisl,4,2018-2020,2.70897912378737
156,ursula,4,2018-2020,2.220418956875339
162,braverman,4,2018-2020,2.0998220892363824
163,emmanuil,4,2018-2020,2.0998220892363824
169,edmond,4,2018-2020,2.0214483300319412
179,knapp,4,2018-2020,1.9932778845909018
182,qualit histori,4,2018-2020,1.964406803300814
189,monism,4,2018-2020,1.9078032121532416
196,steinbaum,4,2018-2020,1.874635040123886
200,macro-moral,4,2018-2020,1.8352271632205053
