name,depth,importance,id,new_depth,depth_name
academician,1,3.999518268309155,15,1,2009-2011
saw-g,1,2.4292179127564557,19,1,2009-2011
global transform,1,1.866333279484897,26,1,2009-2011
organiz develop,1,1.5392594990668702,32,1,2009-2011
full multipl form,1,1.470089526340877,34,1,2009-2011
agricultur informat,1,1.4234959522515014,38,1,2009-2011
micro and macroenviron,1,1.365900774726192,40,1,2009-2011
communiti format,1,1.145511680640619,44,1,2009-2011
electron busi model,1,1.1267813929440358,45,1,2009-2011
organiz imag,1,1.121302167667837,46,1,2009-2011
labor theori of valu,1,1.0302060924732235,52,1,2009-2011
caus relat market(crm),1,0.989668687295687,57,1,2009-2011
person custom valu,1,0.7470877535482293,66,1,2009-2011
custom'loyalti,1,0.6902831110735244,72,1,2009-2011
mopi,1,0.6811090883686098,73,1,2009-2011
sport organ,1,0.6286300452240662,77,1,2009-2011
electron procur,1,0.555347023142512,89,1,2009-2011
intuitionist fuzzi valu,1,0.5454324015834235,91,1,2009-2011
vilnius,1,0.5285360896093795,93,1,2009-2011
ratio analysi,1,0.5111536175016187,99,1,2009-2011
work overload,1,0.5032763743008487,105,1,2009-2011
overal tax burden,1,0.49777762918159646,108,1,2009-2011
consum guilt,1,0.4838266910533218,114,1,2009-2011
global cosmet industri,1,0.48163212356124585,119,1,2009-2011
amelior nomin group techniqu,1,0.479091615775372,121,1,2009-2011
servic qualiti manag,1,0.4774758044825373,125,1,2009-2011
aud,1,0.4760399084111839,127,1,2009-2011
owa oper,1,0.4741870675094334,129,1,2009-2011
peldschus,1,0.46674208202228923,131,1,2009-2011
construct manag,1,0.4620944235382138,133,1,2009-2011
brand origin,1,0.46206636912946963,134,1,2009-2011
integr project manag,1,0.4608596463722528,136,1,2009-2011
gaspard,1,0.4608297601859046,137,1,2009-2011
principl of maximum divers(pmd) of guiasu and guiasu,1,0.4608297601859046,138,1,2009-2011
triangular fuzzi number,1,0.45788444034493625,140,1,2009-2011
lipschitz bound,1,0.4474413995701748,146,1,2009-2011
fmcdm,1,0.44619961504449124,149,1,2009-2011
select of human resourc,1,0.4443007157029096,151,1,2009-2011
edmunda,2,13.127832350072753,3,2,2012-2014
kazimiera,2,13.127832350072753,4,2,2012-2014
zavadska,2,11.9016072713016,5,2,2012-2014
willem karel m . brauer,2,4.779850092612266,11,2,2012-2014
academician,2,3.999518268309155,14,2,2012-2014
intuitionist trapezoid fuzzi number,2,2.235692528218252,21,2,2012-2014
ratio system,2,2.2073324454243313,22,2,2012-2014
multimoora,2,1.998657185606157,25,2,2012-2014
moora method,2,1.8462035193844868,27,2,2012-2014
interv gray number,2,1.6477655831912181,30,2,2012-2014
fit center,2,1.4373708646217538,36,2,2012-2014
interv intuitionist trapezoid fuzzi number,2,1.1699495006939908,42,2,2012-2014
risk paradigm,2,1.0619634589207856,50,2,2012-2014
ecolog conscious,2,1.0227057022727117,53,2,2012-2014
intuitionist fuzzi valu,2,1.0137986740277296,54,2,2012-2014
topsi gray,2,1.0004237000257106,56,2,2012-2014
urolog intervent,2,0.7660546662830623,64,2,2012-2014
densiti aggreg oper,2,0.7043991961284454,70,2,2012-2014
test datum generat,2,0.7011139411186869,71,2,2012-2014
isdm,2,0.6447838612165849,76,2,2012-2014
uncertain pure linguist,2,0.6124416968399895,80,2,2012-2014
liver cirrhosi,2,0.5998978649981033,82,2,2012-2014
project portfolio select,2,0.5978013641057709,84,2,2012-2014
copra-g method,2,0.592155528981049,85,2,2012-2014
interv gray linguist variabl,2,0.5281126140297512,95,2,2012-2014
day surgeri,2,0.5122886116961751,98,2,2012-2014
job embedded,2,0.5032763743008487,104,2,2012-2014
2-dimens uncertain linguist variabl,2,0.49729296316237703,110,2,2012-2014
market segment evalu and select,2,0.49454476485113763,112,2,2012-2014
strateg busi goal,2,0.4835878959124387,117,2,2012-2014
linguist inform,2,0.4827894325711671,118,2,2012-2014
uml diagram,2,0.47892347668004065,122,2,2012-2014
tax advisori servic,2,0.4774758044825373,124,2,2012-2014
vikor method,2,0.4750732606850718,128,2,2012-2014
technolog valuat,2,0.464982615421867,132,2,2012-2014
erp system,2,0.46198366100957133,135,2,2012-2014
caus relat market(crm),2,0.45376961003800326,142,2,2012-2014
multi-granular,2,0.45112972840405247,143,2,2012-2014
lipschitz bound,2,0.4474413995701748,145,2,2012-2014
tablet pcs,2,0.44619961504449124,148,2,2012-2014
bioinformat,2,0.444397739521932,150,2,2012-2014
isdm,3,1.6440404879978987,31,3,2015-2017
priorit interv type-2 fuzzi aggreg oper,3,1.53027776243528,33,3,2015-2017
interv-valu intuitionist fuzzi set(ivifss),3,1.3823973871071993,39,3,2015-2017
intuitionist,3,1.0959826592065613,47,3,2015-2017
risk paradigm,3,1.0619634589207856,49,3,2015-2017
martyn,3,1.0302060924732235,51,3,2015-2017
interv-valu triangular fuzzi number,3,1.010432625241231,55,3,2015-2017
hungarian algorithm,3,0.918487783212343,59,3,2015-2017
spheric distanc,3,0.8647288639039498,60,3,2015-2017
fit landscap analysi,3,0.8529674969379887,61,3,2015-2017
commissionair system,3,0.7171173130151923,69,3,2015-2017
cloud comput adopt,3,0.6163238124304182,79,3,2015-2017
student of higher educ institut,3,0.6046364304979921,81,3,2015-2017
neutrosoph set,3,0.515448927949042,96,3,2015-2017
standard mortal rate,3,0.5122886116961751,97,3,2015-2017
destin trust,3,0.5109388415888975,101,3,2015-2017
busi model factor,3,0.5104575805136174,103,3,2015-2017
itfpowa,3,0.500640976913639,106,3,2015-2017
2-tupl linguist inform,3,0.49834974607868776,107,3,2015-2017
sloi,3,0.48680662501502786,113,3,2015-2017
strateg busi goal,3,0.4835878959124387,116,3,2015-2017
ratio system approach,3,0.47637946460068925,126,3,2015-2017
multipl attribut group decis make(magdm),3,0.4685363621718134,130,3,2015-2017
intuitionist trapezoid fuzzi number,3,0.4486787805779531,144,3,2015-2017
ivifn,3,0.4473886786221207,147,3,2015-2017
general dice similar measur,4,2.106875582529591,23,4,2018-2020
m-bank servic,4,1.0867002938321866,48,4,2018-2020
islam hire purchas,4,0.7171173130151923,68,4,2018-2020
hesit fuzzi linguist term set,4,0.5920703197294781,86,4,2018-2020
pythagorean,4,0.5687020807115704,87,4,2018-2020
ntos,4,0.5109388415888975,100,4,2018-2020
dice similar measur,4,0.459376428761026,139,4,2018-2020
