name,depth,importance,id,new_depth,depth_name
multin-firm,2,4.187041833141686,33,2,2012-2014
nonreciproc preferenti trade agreement,2,3.816588808669326,40,2,2012-2014
trade competit,2,3.7428440515065,42,2,2012-2014
intra-firm trade,2,3.7360154440248365,43,2,2012-2014
dalai lama,2,3.590876567296409,47,2,2012-2014
extern capit depend,2,3.387689091714277,49,2,2012-2014
vwp,2,3.246194093085143,52,2,2012-2014
gain from open,2,2.9018014270301187,60,2,2012-2014
arm's-length trade,2,2.8564338874117507,61,2,2012-2014
fdi,2,2.666346961985493,68,2,2012-2014
investiss,2,2.66266130511065,69,2,2012-2014
foreign affili,2,2.6176090797091396,71,2,2012-2014
nrptas,2,2.4566782555592246,74,2,2012-2014
world trade web,2,2.428412436547997,76,2,2012-2014
etrang,2,2.4191833355151515,77,2,2012-2014
establish perform,2,2.4101428780307512,78,2,2012-2014
chines network,2,2.1795476127742592,85,2,2012-2014
tariff cap,2,2.176256061176179,86,2,2012-2014
bit,2,1.99783679660627,96,2,2012-2014
countri risk rate agenc,2,1.874635040123886,101,2,2012-2014
euromoney,2,1.874635040123886,102,2,2012-2014
multi-subsidiari,2,1.8228914048752138,104,2,2012-2014
multin product,2,1.7564508096340539,106,2,2012-2014
bergrstrand,2,1.720253330937213,111,2,2012-2014
intrafirrn,2,1.720253330937213,112,2,2012-2014
network approach,2,1.6156188744018416,120,2,2012-2014
multidimension approach,2,1.615173070137633,121,2,2012-2014
nonroutin,2,1.6148752733337866,122,2,2012-2014
recipiendair,2,1.5638666644883752,126,2,2012-2014
margin intra-industri trade,2,1.5269071059443853,131,2,2012-2014
export status,2,1.5165651346682614,136,2,2012-2014
bilater invest treati,2,1.496488182851021,140,2,2012-2014
frischian demand function,2,1.4917556201717328,142,2,2012-2014
yeapl,2,1.4187669809740335,153,2,2012-2014
intern trade network,2,1.4037797397637806,154,2,2012-2014
foreign direct invest(fdis),2,1.3897927627365363,157,2,2012-2014
diagon cumul,2,1.3850633637010792,159,2,2012-2014
trade collaps,2,1.3774604976427616,162,2,2012-2014
foreign ownership,2,1.3698207945499798,163,2,2012-2014
pta,2,1.368086556622035,164,2,2012-2014
itf particip activ,2,1.364529130433082,169,2,2012-2014
chloramphenicol,2,1.3422644638426886,174,2,2012-2014
oligopoli in imperfect market,2,1.3173111092762442,176,2,2012-2014
export-platform,2,1.265039039595954,187,2,2012-2014
deep trade agreement,3,8.127217404533704,10,3,2015-2017
suppli-chain trade,3,7.697879937440295,12,3,2015-2017
tpd,3,6.884001566341402,15,3,2015-2017
trade partner diversif,3,5.163001174756052,26,3,2015-2017
cost of technolog transfer,3,4.252707327451951,32,3,2015-2017
product sophist,3,4.166998138391473,35,3,2015-2017
sanctuari market,3,3.942733500345743,38,3,2015-2017
valu-ad trade,3,3.715456071061845,44,3,2015-2017
asean central,3,3.661452975003337,45,3,2015-2017
input-trade liber,3,3.4942632075768567,48,3,2015-2017
export portfolio,3,3.348652202035713,50,3,2015-2017
world automot trade network,3,3.1290916210642736,54,3,2015-2017
osnago,3,3.1110964495673006,55,3,2015-2017
export spillov,3,2.7460870250209664,64,3,2015-2017
bootstrap percol,3,2.650948179032572,70,3,2015-2017
ccn,3,2.2309264335365655,80,3,2015-2017
africa-china,3,2.190013503384482,84,3,2015-2017
fdi polici liber,3,2.0251586656153084,94,3,2015-2017
asia pacif econom integr,3,2.0078337901829086,95,3,2015-2017
foreign firm ownership,3,1.9489721314455304,97,3,2015-2017
xc,3,1.7440796484089662,107,3,2015-2017
econom integr agreement(eia),3,1.6392641922654476,118,3,2015-2017
equiti restrict,3,1.5871706300572295,123,3,2015-2017
firm and worker heterogen,3,1.5632131826296805,128,3,2015-2017
border notif,3,1.55532231524629,129,3,2015-2017
nation treatment oblig,3,1.5250113226529867,132,3,2015-2017
technolog balanc of payment,3,1.5046994590127831,138,3,2015-2017
gvcs,3,1.4707512721680875,147,3,2015-2017
inward process trade,3,1.462215331296631,148,3,2015-2017
great trade collaps,3,1.4218845502453508,151,3,2015-2017
gross export,3,1.3664740364256083,166,3,2015-2017
export surviv,3,1.3447267277398836,172,3,2015-2017
ruta,3,1.2843558744707362,180,3,2015-2017
third countri size,3,1.265039039595954,186,3,2015-2017
afof,4,5.623905120371658,21,4,2018-2020
firm inventori,4,5.449829982982942,22,4,2018-2020
wtn,4,4.119071557225356,36,4,2018-2020
multin firm boundari,4,3.2593364973186643,51,4,2018-2020
intercountri input-output,4,3.207595615911933,53,4,2018-2020
particip in global valu chain,4,2.984485802601705,57,4,2018-2020
locat of r & d center,4,2.974568578048754,58,4,2018-2020
advanc market multin,4,1.874635040123886,100,4,2018-2020
type of foreign direct invest,4,1.7675387221451426,105,4,2018-2020
communicationwithinmnc,4,1.7407325372578941,108,4,2018-2020
fromconfound,4,1.7407325372578941,109,4,2018-2020
inwork,4,1.7407325372578941,110,4,2018-2020
tariff quota administr,4,1.7105858632381408,114,4,2018-2020
melt arctic ice,4,1.6730219323645836,116,4,2018-2020
valu-ad decomposit,4,1.6636607809033608,117,4,2018-2020
corpor boundari,4,1.578855478462354,125,4,2018-2020
rent-share motiv,4,1.5632131826296805,127,4,2018-2020
deep trade agreement,4,1.544715119827516,130,4,2018-2020
insecur resourc,4,1.517766268100921,134,4,2018-2020
technolog balanc of payment,4,1.5046994590127831,137,4,2018-2020
mathematica-base comput,4,1.487284289024377,144,4,2018-2020
trade datum visual,4,1.487284289024377,145,4,2018-2020
bank-firm datum,4,1.460126413943935,149,4,2018-2020
geppml,4,1.3661151725376228,167,4,2018-2020
rvcs,4,1.348071111870674,171,4,2018-2020
export frequenc,4,1.3067942091095353,177,4,2018-2020
fourasti,4,1.2844733228767569,178,4,2018-2020
tpfes,4,1.2758503367254725,181,4,2018-2020
