id,name,depth,time_slice,importance
130,finit chang,2,2012-2014,0.6723196240260354
131,marett,2,2012-2014,0.6711322319213443
137,australian trade polici,2,2012-2014,0.6467147351521833
140,disdier,2,2012-2014,0.633781611910602
155,academ worker,2,2012-2014,0.5511585171658662
157,duad,2,2012-2014,0.5424691618777971
160,obtient,2,2012-2014,0.5395119688330019
165,proo,2,2012-2014,0.5314972034278295
169,rpas,2,2012-2014,0.5242067308070942
177,sanitari risk index,2,2012-2014,0.510340134690189
183,voila,2,2012-2014,0.48871940391254526
193,ufp,2,2012-2014,0.47112599162284596
4,deep trade agreement,3,2015-2017,8.127217404533704
11,sanctuari market,3,2015-2017,4.226667774409334
14,osnago,3,2015-2017,3.1110964495673006
24,shochu,3,2015-2017,2.049182303179772
41,equiti restrict,3,2015-2017,1.5871706300572295
44,border notif,3,2015-2017,1.55532231524629
47,inward process trade,3,2015-2017,1.462215331296631
53,restrict work rule,3,2015-2017,1.2504308060828795
63,corpor boundari,3,2015-2017,1.1203664059523695
67,particip in global valu chain,3,2015-2017,1.0563976598397455
69,japan's general system of prefer,3,2015-2017,1.0328255183113852
77,bamboo network,3,2015-2017,0.890389875919862
79,fraud except,3,2015-2017,0.8885650073432101
80,restrict on domest effici,3,2015-2017,0.8779660823917791
83,wto liber,3,2015-2017,0.8703662686289471
87,squar-root function form,3,2015-2017,0.8374694680301537
97,post-shipment,3,2015-2017,0.7960028260597616
100,rasff,3,2015-2017,0.7819724214047492
107,tomat,3,2015-2017,0.7646567904388115
112,import fruit,3,2015-2017,0.7045400928861456
116,extern advic,3,2015-2017,0.6844006339394625
119,servic resili,3,2015-2017,0.6764121648105864
120,afectada,3,2015-2017,0.6738319499062816
121,aporta,3,2015-2017,0.6738319499062816
122,consideraron,3,2015-2017,0.6738319499062816
123,cuantificar,3,2015-2017,0.6738319499062816
124,excluido,3,2015-2017,0.6738319499062816
125,geografico,3,2015-2017,0.6738319499062816
126,incluyo,3,2015-2017,0.6738319499062816
127,intermedio,3,2015-2017,0.6738319499062816
128,modalidad,3,2015-2017,0.6738319499062816
129,multinacion,3,2015-2017,0.6738319499062816
133,chines it compani,3,2015-2017,0.6577913392899559
143,outsource,3,2015-2017,0.5882531478735258
146,demand guarante,3,2015-2017,0.575222075877314
148,partial tax on labor,3,2015-2017,0.5735205251904191
163,bridgehead fta,3,2015-2017,0.5335447414623652
172,illeg imit,3,2015-2017,0.5231340836306748
173,input trade reform,3,2015-2017,0.5174228886297876
176,poisson-pml estim,3,2015-2017,0.5135615237892668
179,fine wine import,3,2015-2017,0.5042240415385528
181,mexiqu,3,2015-2017,0.49800559294616686
184,routin-task intens,3,2015-2017,0.48565441339880683
191,obor,3,2015-2017,0.47516240496952683
6,afof,4,2018-2020,5.623905120371658
22,non-reciproc agreement,4,2018-2020,2.124423952540299
30,advanc market multin,4,2018-2020,1.874635040123886
35,communicationwithinmnc,4,2018-2020,1.7407325372578941
36,fromconfound,4,2018-2020,1.7407325372578941
37,inwork,4,2018-2020,1.7407325372578941
40,valu-ad decomposit,4,2018-2020,1.6636607809033608
46,ap-bond,4,2018-2020,1.4637870832205242
52,tpfes,4,2018-2020,1.2758503367254725
55,us's job,4,2018-2020,1.2471946386437165
61,institut gear,4,2018-2020,1.1271079626509664
65,rediscount credit,4,2018-2020,1.1187338767224573
68,internet plus,4,2018-2020,1.0423158506238273
70,bilan,4,2018-2020,1.0225282037039378
76,ecif,4,2018-2020,0.9173617789124149
132,e-busi compani,4,2018-2020,0.6577913392899559
134,distribut fdi,4,2018-2020,0.6537962581250306
136,various product form,4,2018-2020,0.6532353724034419
139,non tariff,4,2018-2020,0.6413225137265925
154,csr object for innov,4,2018-2020,0.5511585171658662
158,institut structur chang,4,2018-2020,0.5397157466634825
171,examin durat,4,2018-2020,0.5231340836306748
175,geppml,4,2018-2020,0.5135615237892668
178,fine wine import,4,2018-2020,0.5042240415385528
182,task price,4,2018-2020,0.49026027959268037
189,india's export volum,4,2018-2020,0.4764294378231088
190,node countri'export,4,2018-2020,0.47516240496952683
