name,depth,importance,id,new_depth,depth_name
multi-countri real busi cycl model,1,0.9114565053525572,69,1,2009-2011
foreign debt wedg,1,0.8465177079970376,78,1,2009-2011
holt-winter smooth,1,0.6257517713525711,104,1,2009-2011
forecast path,1,0.5870301683561173,115,1,2009-2011
endogen time-depend price,1,0.5518359470935983,116,1,2009-2011
calvo model,1,0.5330249995711228,119,1,2009-2011
condi,1,0.5307749950818575,120,1,2009-2011
saddlepath learn,1,0.4941307793736855,133,1,2009-2011
recess avers,1,0.46629242560615397,144,1,2009-2011
beig book,1,0.4579050188299957,153,1,2009-2011
exchang rate pass-through to input price,1,0.45142507120251874,164,1,2009-2011
structual break,1,0.44752939803566144,165,1,2009-2011
consumpt smooth channel,1,0.43735540622838825,174,1,2009-2011
global determinaci,1,0.4101468460115119,184,1,2009-2011
macroeconoin,1,0.4049751433108125,193,1,2009-2011
money and busi cycl,1,0.40489527542367504,197,1,2009-2011
steadi-state restrict,1,0.40169845764357504,200,1,2009-2011
real price rigid,1,0.3980812463113932,203,1,2009-2011
excess polici respons,1,0.397655599514559,206,1,2009-2011
logarithm combin,1,0.39581550064406523,210,1,2009-2011
labor margin,2,6.374417039535777,4,2,2012-2014
capit flow manag,2,5.448525130876634,7,2,2012-2014
coeurdaci,2,2.543964655020449,16,2,2012-2014
envelop condit method,2,1.828897058773715,23,2,2012-2014
parametr indeterminaci,2,1.7595421164904606,24,2,2012-2014
lend constraint,2,1.522169559610976,32,2,2012-2014
aviat fuel demand,2,1.2509834092856178,41,2,2012-2014
behavior expect,2,1.22161191214931,43,2,2012-2014
smolyak method,2,1.0827700897665369,45,2,2012-2014
winant,2,1.0749961538599706,46,2,2012-2014
fiscal compact,2,1.0327207700339474,52,2,2012-2014
unremuner reserv requir,2,0.8918577758486723,71,2,2012-2014
stochast consist expect equilibrium,2,0.891594714205263,73,2,2012-2014
compet demand for land,2,0.8043573995972153,82,2,2012-2014
tfp fluctuat,2,0.7582606455973291,87,2,2012-2014
castabl,2,0.6707409776590051,93,2,2012-2014
inform rigid,2,0.6469903452543534,98,2,2012-2014
endogen surviv rate,2,0.6403417032003329,100,2,2012-2014
unemploy expect,2,0.6304970307098342,103,2,2012-2014
problem of europ's monetari union,2,0.6230937602513641,106,2,2012-2014
flaw of the intern monetari system,2,0.6230937602513641,107,2,2012-2014
factor-augment probit,2,0.6022883053072885,111,2,2012-2014
financi valuat approach,2,0.6014627036042746,112,2,2012-2014
scheff,2,0.5870301683561173,114,2,2012-2014
heterogen loan contract,2,0.5372304223862107,117,2,2012-2014
stock market volatil shock,2,0.5341012187502379,118,2,2012-2014
audron,2,0.5276925914177194,121,2,2012-2014
jakaitien,2,0.5276925914177194,122,2,2012-2014
forward guidanc,2,0.523521961373974,123,2,2012-2014
inform financi sector,2,0.5137236007073716,125,2,2012-2014
lend rate spread,2,0.5131853674875477,127,2,2012-2014
eusepi,2,0.4951784599618735,130,2,2012-2014
msv learn,2,0.4941307793736855,132,2,2012-2014
stephan,2,0.4811458045433176,135,2,2012-2014
cowl commiss approach,2,0.4806781344047544,136,2,2012-2014
buy intern,2,0.46732032018852304,142,2,2012-2014
mpct,2,0.46629242560615397,143,2,2012-2014
approachesuinstitut,2,0.45926371111578007,149,2,2012-2014
contractualuw,2,0.45926371111578007,150,2,2012-2014
statutori chang,2,0.45926371111578007,151,2,2012-2014
daili financi factor,2,0.4579050188299957,152,2,2012-2014
simplici interpol,2,0.45540823359548227,156,2,2012-2014
sector new keynesian phillip curv,2,0.4549499957844494,158,2,2012-2014
fiscal federalist system,2,0.4536292951829999,160,2,2012-2014
requir reserv tax,2,0.44729552071968404,166,2,2012-2014
polici-rate guidanc,2,0.4313797157642211,178,2,2012-2014
constant gain least squar,2,0.4196183411729551,180,2,2012-2014
longer-term oper framework,2,0.41290346512657067,183,2,2012-2014
fecm,2,0.4069036553570289,190,2,2012-2014
cdkf,2,0.40554508418088386,192,2,2012-2014
mix-frequenc regress,2,0.40337358711327487,199,2,2012-2014
0-1 test,2,0.3978817228018044,205,2,2012-2014
densiti nowcast,2,0.39581550064406523,209,2,2012-2014
joint confid band,2,0.39472718217049263,212,2,2012-2014
hous and the macroeconomi,3,3.81880891398083,10,3,2015-2017
long-term real rate,3,2.4388463836889995,18,3,2015-2017
shilnikov chao,3,1.9555855484474658,21,3,2015-2017
macroeconom independ,3,1.9365703907911977,22,3,2015-2017
areaer,3,1.7374154401149933,25,3,2015-2017
commerci sweep,3,1.6908101410318255,26,3,2015-2017
time-consist optim monetari polici,3,1.534053084389896,31,3,2015-2017
emerg-economi busi cycl,3,1.3758176195518752,38,3,2015-2017
somali economi,3,1.2461875205027282,42,3,2015-2017
ooi,3,1.0680599270671876,47,3,2015-2017
nccr,3,1.0676617414557787,48,3,2015-2017
nonspuri,3,0.9551602516573796,60,3,2015-2017
notarpietro,3,0.9435538764151087,62,3,2015-2017
siviero,3,0.9435538764151087,63,3,2015-2017
mundellian trilemma,3,0.889682759721092,74,3,2015-2017
margin debt,3,0.8546844145732433,76,3,2015-2017
blue bond,3,0.8355516178837892,80,3,2015-2017
reduc-form learn,3,0.769946149605964,83,3,2015-2017
feder reserv prefer,3,0.7606652655200569,85,3,2015-2017
modest polici intervent,3,0.7303716953889812,91,3,2015-2017
chines slowdown,3,0.668147636201511,95,3,2015-2017
endgm,3,0.6476917100024637,97,3,2015-2017
schur decomposit,3,0.6450200007977916,99,3,2015-2017
intern transmiss of tfp shock,3,0.639922932873806,101,3,2015-2017
new classic counter revolut,3,0.6049458040821032,109,3,2015-2017
higher order perturb method,3,0.5955772352772278,113,3,2015-2017
hybgm,3,0.48576878250184774,134,3,2015-2017
incomplet competit model,3,0.4797470586796418,138,3,2015-2017
buy nation claus,3,0.46732032018852304,141,3,2015-2017
bilater capit flow,3,0.4643924132072307,145,3,2015-2017
unsupervis machin learn,3,0.45737092328386053,154,3,2015-2017
optim and pessim in busi cycl,3,0.4572312742217846,155,3,2015-2017
bank of choson,3,0.4536292951829999,159,3,2015-2017
fiscal stabil rule,3,0.45237353874284036,161,3,2015-2017
extern currenc price,3,0.45142507120251874,163,3,2015-2017
wasserstein index generat model(wig),3,0.4466503829494154,168,3,2015-2017
epsilon-distinguish set,3,0.4457566360386662,169,3,2015-2017
observ survey expect,3,0.44146888181566885,173,3,2015-2017
global phillip curv,3,0.43372212723379255,176,3,2015-2017
integr measur error,3,0.409980890603387,186,3,2015-2017
polyspectra,3,0.40554508418088386,191,3,2015-2017
intern fund flow,3,0.40495585872509454,195,3,2015-2017
determinist season featur,3,0.40337358711327487,198,3,2015-2017
bris,3,0.3996524859985846,202,3,2015-2017
endg,3,0.3962968575147963,208,3,2015-2017
joint confid band,3,0.39472718217049263,211,3,2015-2017
taylor project,4,11.080131375116478,2,4,2018-2020
xpa,4,5.7991452351003785,5,4,2018-2020
multicountri simul model,4,4.359519889489041,8,4,2018-2020
efm,4,3.915187201749581,9,4,2018-2020
nnipe,4,3.246717277554411,12,4,2018-2020
igdpq,4,2.6925374445734445,14,4,2018-2020
monetari news shock,4,2.5619122302471498,15,4,2018-2020
endgm,4,2.3604201597317753,19,4,2018-2020
fuster,4,1.4920564605067663,35,4,2018-2020
hybgm,4,1.4287589446022195,36,4,2018-2020
expectationsa,4,1.3292866648151194,40,4,2018-2020
m-map,4,1.0176021487601712,57,4,2018-2020
macroeconom prudenc,4,1.0056568214258512,59,4,2018-2020
wasserstein index generat model(wig),4,0.9040213062332759,70,4,2018-2020
public debt-to-gdp stabil,4,0.8355516178837892,79,4,2018-2020
esiq,4,0.7537192429364078,88,4,2018-2020
eslq,4,0.7537192429364078,89,4,2018-2020
self-fulfil degre of expect,4,0.7537192429364078,90,4,2018-2020
target reduct in reserv requir ratio,4,0.668147636201511,94,4,2018-2020
monetari polici residu,4,0.5232074293936777,124,4,2018-2020
rdrma,4,0.50169471596654,129,4,2018-2020
feedback-effect from long-term bond,4,0.49478724161492776,131,4,2018-2020
firm'confid,4,0.4596793906784081,147,4,2018-2020
financi central,4,0.444841379860546,170,4,2018-2020
global yield curv,4,0.444841379860546,171,4,2018-2020
macroeconom structur equat model,4,0.43289471943961355,177,4,2018-2020
longer-term oper framework,4,0.41290346512657067,182,4,2018-2020
nondifferenc,4,0.4069036553570289,189,4,2018-2020
zeidan,4,0.3978817228018044,204,4,2018-2020
