id,name,depth,time_slice,importance
173,posterior regret gamma-minimax,0,2006-2008,0.4344023245835267
176,custom potenti valu,0,2006-2008,0.4308005330510071
2,tail convex order,1,2009-2011,8.560078826787015
4,risk-reward optim,1,2009-2011,6.8482857888628015
7,rorac,1,2009-2011,4.468705736864326
11,korea nation pension,1,2009-2011,2.495990340716324
14,total claim distribut,1,2009-2011,2.10039547381834
17,distort distribut,1,2009-2011,2.0064790575164544
22,multivari copula,1,2009-2011,1.866477519195168
29,natur risk statist,1,2009-2011,1.6649333271232685
31,cash-subaddit,1,2009-2011,1.5922494483308762
44,rpcm,1,2009-2011,1.3408869023504297
46,knp,1,2009-2011,1.2931266695868628
49,margin copula,1,2009-2011,1.2243058021335522
66,linear hazard transform,1,2009-2011,1.0353685894387028
69,random contract,1,2009-2011,0.9654420536251263
72,mean valu premium principl,1,2009-2011,0.8777709717826756
74,default market,1,2009-2011,0.8730517023466788
79,skorohod embed theorem,1,2009-2011,0.721463336708312
80,float strike price,1,2009-2011,0.6971889159982527
85,annuiti evalu,1,2009-2011,0.6465633347934314
89,"general(a , b , 0) famili",1,2009-2011,0.6350462072535199
97,nonuniform berri-esseen inequ,1,2009-2011,0.6058072300977142
98,phi-and alpha-mix sequenc of random variabl,1,2009-2011,0.6058072300977142
101,(concav) distort,1,2009-2011,0.5760372002323809
107,portfolio-specif mortal,1,2009-2011,0.5509131546486522
121,lundberg coeffici,1,2009-2011,0.5023971428373263
122,price longev risk,1,2009-2011,0.5022073681170812
124,compound distribut,1,2009-2011,0.49778487897645923
126,delay renew risk model,1,2009-2011,0.49380630325214553
128,bivari frechet copula,1,2009-2011,0.4857858243510402
131,conic market model,1,2009-2011,0.4808658367157266
134,rare-event simul,1,2009-2011,0.476045115089904
143,horizont dividend barrier strategi,1,2009-2011,0.45827243632249787
146,extrem system,1,2009-2011,0.4531425209905296
148,tax ident,1,2009-2011,0.4526467603315855
154,mtwf,1,2009-2011,0.4484036495123249
155,multivari tweedi famili,1,2009-2011,0.4484036495123249
157,equival util,1,2009-2011,0.44789788756971793
159,uncontrol cash flow,1,2009-2011,0.4473493663343127
164,sequenti regress,1,2009-2011,0.44071764541498276
0,haezendonck-goovaert risk measur,2,2012-2014,15.438296013175307
3,mortal correl,2,2012-2014,7.211734951881053
6,young function,2,2012-2014,4.831966884418646
15,level premium rate,2,2012-2014,2.066564654682319
16,orlicz,2,2012-2014,2.0600430488905235
19,actuari and financi model,2,2012-2014,1.9897619693952793
27,stop-loss rule,2,2012-2014,1.6743716055158737
37,expect area in red,2,2012-2014,1.4302203945527507
50,level initi capit,2,2012-2014,1.1866796947262
56,hierarch general linear model,2,2012-2014,1.1448032127412169
57,drawdown insur,2,2012-2014,1.1369452581088042
60,order-continu,2,2012-2014,1.098634497010831
64,quantil credibl,2,2012-2014,1.0632182134378554
65,curv barrier,2,2012-2014,1.0372232398270906
73,tail covari premium adjust,2,2012-2014,0.8760328114425118
75,monoton convex function,2,2012-2014,0.8239758727581231
76,spearman copula,2,2012-2014,0.7904419709598274
77,patchwork construct,2,2012-2014,0.7661494281170905
82,gluevar,2,2012-2014,0.6654643123613443
84,bernstein copula,2,2012-2014,0.6506121872204599
91,erlang mixtur,2,2012-2014,0.6286501075024306
105,mortal immun,2,2012-2014,0.5601414942456364
109,multivari aggreg loss,2,2012-2014,0.5415048679774318
116,multi-dimension risk process,2,2012-2014,0.5207899081294196
145,asymptot full depend,2,2012-2014,0.45422317373348337
152,time-depend renew risk model,2,2012-2014,0.45043213902091056
156,general choquet integr,2,2012-2014,0.44789788756971793
158,uncontrol cash flow,2,2012-2014,0.4473493663343127
174,first-order expans,2,2012-2014,0.43187848279985497
5,quasiconvex risk statist,3,2015-2017,4.8863587217856175
33,cdfp,3,2015-2017,1.5537043665680463
41,empir-law-invari,3,2015-2017,1.373020219908224
51,cumul parisian ruin,3,2015-2017,1.17740764409011
63,tcie,3,2015-2017,1.0654045831820915
83,composit bernstein copula,3,2015-2017,0.6506121872204599
86,cone-constrain market,3,2015-2017,0.6392427499092549
87,minimum-varianc sign supermartingal measur,3,2015-2017,0.6392427499092549
88,time consist in effici,3,2015-2017,0.6392427499092549
108,credibl risk measur,3,2015-2017,0.5422828249728561
111,portfolio-invari,3,2015-2017,0.5409740663051923
117,second-order / third-order regular variat,3,2015-2017,0.5201557808084207
127,euler rule,3,2015-2017,0.4870728395684303
137,repres reinsur,3,2015-2017,0.47435915967923614
162,health depend cost,3,2015-2017,0.44107166286507926
167,bivari distribut with exponenti margin,3,2015-2017,0.4380164057212559
168,bivari mix erlang distribut with exponenti margin,3,2015-2017,0.4380164057212559
172,exponenti model with quadrat varianc function,3,2015-2017,0.4344023245835267
175,custom potenti valu,3,2015-2017,0.4308005330510071
8,jtyk,4,2018-2020,3.922270535411366
10,condit expectil,4,2018-2020,2.9215199546640482
13,haezendonck-goovaert principl,4,2018-2020,2.11243029626318
18,averag-inf-convolut,4,2018-2020,2.00517452862724
20,stochast distort,4,2018-2020,1.979634892704935
21,c-properti,4,2018-2020,1.9226103697689543
25,float strike price,4,2018-2020,1.7872069862436846
28,ruin-base risk measur,4,2018-2020,1.6666248506129946
34,concentr profil,4,2018-2020,1.5483879942246397
40,phi-weak converg,4,2018-2020,1.4082868641754533
42,korti bond,4,2018-2020,1.3558541335493592
43,rpcm,4,2018-2020,1.3408869023504297
90,lrmoe,4,2018-2020,0.6286501075024306
93,keum,4,2018-2020,0.6096168585195211
94,mwrs,4,2018-2020,0.6096168585195211
95,taek,4,2018-2020,0.6096168585195211
96,yeon,4,2018-2020,0.6096168585195211
112,optim initi capit,4,2018-2020,0.5304852920373905
120,nest classif,4,2018-2020,0.512908396543006
130,set-valu supermartingal,4,2018-2020,0.4808658367157266
133,transform copula by stochast distort,4,2018-2020,0.4765474517094047
140,cumul residu entropi,4,2018-2020,0.4676594876215237
147,tax process,4,2018-2020,0.4526467603315855
150,near-maximum insur claim,4,2018-2020,0.45060564908987094
163,fair dynam valuat,4,2018-2020,0.44071764541498276
