name,depth,importance,id,new_depth,depth_name
inform insur network,1,0.6469233417976279,92,1,2009-2011
vertic price relationship,1,0.6186552187051026,94,1,2009-2011
wet market,1,0.6178410700915714,96,1,2009-2011
crop genet improv,1,0.6064133747492552,98,1,2009-2011
daka,1,0.5804464228619636,106,1,2009-2011
indic rate,1,0.5547991547030995,121,1,2009-2011
incom-sourc diversif,1,0.5352184569644189,123,1,2009-2011
voluntari-threat approach,1,0.5343875735028955,125,1,2009-2011
stochast distanc frontier,1,0.532927472956384,126,1,2009-2011
gmht,1,0.49775798151244394,138,1,2009-2011
vsssos,1,0.48576878250184774,143,1,2009-2011
indirect govern,1,0.48326794591400163,149,1,2009-2011
hvms,1,0.4778481474825591,153,1,2009-2011
fqas,1,0.4736016202063433,154,1,2009-2011
farmer cooper economi organ,1,0.46434263380039076,164,1,2009-2011
mey,1,0.46062025784474586,166,1,2009-2011
brazilian legal amazon,1,0.45748288690983835,168,1,2009-2011
low-cost land certif,1,0.45550546274431614,169,1,2009-2011
migrant wage,1,0.45525122345702884,171,1,2009-2011
local off-farm,1,0.45159692448716365,173,1,2009-2011
formal credit access,1,0.44493907880018374,176,1,2009-2011
iaastd,1,0.4229297435516194,196,1,2009-2011
cultiv land transfer,1,0.41479228218358377,200,1,2009-2011
pressler,1,0.413700971558651,202,1,2009-2011
turtl exclud devic,1,0.40569182611967297,207,1,2009-2011
bruntal,1,0.4006754441639378,211,1,2009-2011
climat-smart practic,1,0.39986368117591276,214,1,2009-2011
territori use right fisheri(turf),2,18.786444141176414,0,2,2012-2014
redd plus polici,2,2.240308661630597,11,2,2012-2014
farmer econom organ,2,2.040005426875596,12,2,2012-2014
small-size machineri,2,1.5450224681423976,22,2,2012-2014
multi-stakehold engag,2,1.1815881465023286,30,2,2012-2014
grassland convers,2,1.140482711346913,35,2,2012-2014
rognvaldur,2,1.1339666466585645,36,2,2012-2014
hannesson,2,1.0948747728787112,39,2,2012-2014
nitrogen polici,2,1.0252224728599204,45,2,2012-2014
soya bean meal price,2,0.9882368947831764,53,2,2012-2014
gmht,2,0.9575863105058307,57,2,2012-2014
modifi disequilibrium model,2,0.9130199178110667,65,2,2012-2014
sodsav,2,0.7938512665702498,77,2,2012-2014
taaf,2,0.7895910220421416,79,2,2012-2014
stochast distanc function frontier,2,0.7099657294584826,81,2,2012-2014
correl project outcom,2,0.6692061012799226,88,2,2012-2014
spl,2,0.6667737900471223,89,2,2012-2014
fvcs,2,0.6178410700915714,95,2,2012-2014
milk composit,2,0.5896592467398516,103,2,2012-2014
environment polici integr climat(epic),2,0.5882531478735258,104,2,2012-2014
intersector partnership,2,0.5734770348980147,113,2,2012-2014
khandker,2,0.5638294674872381,116,2,2012-2014
drought hazard,2,0.5278595434856725,130,2,2012-2014
communiti-manag water suppli,2,0.5142195537043839,132,2,2012-2014
guarana,2,0.5087510362969232,133,2,2012-2014
sustain soy,2,0.49548415815188473,139,2,2012-2014
intern advocaci ngos,2,0.48793739313801665,142,2,2012-2014
good inequ and bad inequ,2,0.4814105021185625,150,2,2012-2014
general cross-entropi estim,2,0.473584205959168,156,2,2012-2014
farmer cooper economi organ,2,0.46434263380039076,163,2,2012-2014
secondari town,2,0.44008961544024283,180,2,2012-2014
agrohold,2,0.4324276838162977,189,2,2012-2014
gender assort,2,0.42538444170028333,190,2,2012-2014
automat milk system,2,0.42383053081061767,192,2,2012-2014
iaastd,2,0.4229297435516194,195,2,2012-2014
vfs,2,0.4051840937567089,209,2,2012-2014
eccellenza,2,0.39702256262170255,216,2,2012-2014
cap green,3,3.343044271012671,5,3,2015-2017
bcap,3,2.546104882605754,8,3,2015-2017
outgo rural migrant worker,3,1.8167742671180003,15,3,2015-2017
biodivers offset,3,1.746411739383116,16,3,2015-2017
interdisciplinari environment polici,3,1.5687459923564708,20,3,2015-2017
cap post-2013,3,1.5124669052255333,23,3,2015-2017
viticulturist,3,1.2461875205027282,28,3,2015-2017
non-malleabl human capit,3,1.225988122932469,29,3,2015-2017
nitrogen polici,3,1.0252224728599204,44,3,2015-2017
cotton sown area,3,0.9941538962278547,51,3,2015-2017
vsssos,3,0.9737061756398644,55,3,2015-2017
tea varieti,3,0.9341707355804766,60,3,2015-2017
agricultur hold size,3,0.8643552890413296,69,3,2015-2017
urban-rural price differ,3,0.836134029995398,73,3,2015-2017
sodsav,3,0.7938512665702498,76,3,2015-2017
cap-and-trade bycatch manag,3,0.6921729378918965,83,3,2015-2017
farmland set-asid program,3,0.6506111907180249,90,3,2015-2017
composit weather index insur,3,0.6505831908506888,91,3,2015-2017
non-catastroph weather risk,3,0.6032680496979114,101,3,2015-2017
underspeci,3,0.5875971653935005,105,3,2015-2017
compulsorili,3,0.5787935686382498,108,3,2015-2017
rural residenti land,3,0.5619522247748013,117,3,2015-2017
kayarkhola,3,0.5559449977901635,119,3,2015-2017
ludikhola,3,0.5559449977901635,120,3,2015-2017
cumul deforest,3,0.5500929451818458,122,3,2015-2017
countri-product-dummi(cpd) method,3,0.508253463109827,135,3,2015-2017
develop gift,3,0.5079485835372574,136,3,2015-2017
tac extern,3,0.5022120021651079,137,3,2015-2017
right-base regul,3,0.4903952491729876,141,3,2015-2017
rural land right confirm,3,0.48412339579717756,147,3,2015-2017
stock recoveri plan,3,0.46062025784474586,165,3,2015-2017
laudato,3,0.45748288690983835,167,3,2015-2017
rotav,3,0.44295905747049447,177,3,2015-2017
top-down cooper,3,0.4324276838162977,188,3,2015-2017
rubber farmer,3,0.4208070208335206,198,3,2015-2017
return to chemic fertil,3,0.41810656909756244,199,3,2015-2017
emmental,3,0.3949969373022039,219,3,2015-2017
gruyer,3,0.3949969373022039,220,3,2015-2017
skim milk powder,3,0.3931698922895694,221,3,2015-2017
crbfm,4,3.3340227233239323,6,4,2018-2020
multipl agricultur technolog,4,1.9976240283171798,14,4,2018-2020
resili threshold,4,1.5712326947428423,19,4,2018-2020
underspeci,4,1.1765789030376164,32,4,2018-2020
ifm-cap,4,1.0947348813051543,40,4,2018-2020
general reed model,4,0.9685001262617505,56,4,2018-2020
cdgs,4,0.9421542143355187,59,4,2018-2020
gdt,4,0.9214971777809018,63,4,2018-2020
crewmemb,4,0.9161229929605266,64,4,2018-2020
general easi model,4,0.9040523894910676,66,4,2018-2020
rotav,4,0.861065626568057,70,4,2018-2020
grain famili farm,4,0.855867293332154,71,4,2018-2020
socio-polit accept,4,0.8135672445013175,75,4,2018-2020
taaf,4,0.7895910220421416,78,4,2018-2020
agricultur divis of labor,4,0.756048825305,80,4,2018-2020
abo,4,0.6855802218544872,85,4,2018-2020
rural communiti manag servic level,4,0.6791175413265963,86,4,2018-2020
repay crisi,4,0.6692061012799226,87,4,2018-2020
biodivers restor,4,0.6141656154113114,97,4,2018-2020
agricultur product mode transform,4,0.6048390602439999,100,4,2018-2020
ekcd,4,0.5783257208684244,110,4,2018-2020
alloc ineffici cost,4,0.572205467193141,115,4,2018-2020
mascot,4,0.5343875735028955,124,4,2018-2020
stax,4,0.48558054650859095,144,4,2018-2020
basic farmland preserv,4,0.48412339579717756,146,4,2018-2020
trong,4,0.48326794591400163,148,4,2018-2020
intrafisheri,4,0.4791217951690109,151,4,2018-2020
hvms,4,0.4778481474825591,152,4,2018-2020
ayci,4,0.4720695104343414,158,4,2018-2020
agritour attract,4,0.4681445182840936,159,4,2018-2020
petti retail,4,0.4649576742236533,161,4,2018-2020
sea cucumb fisheri,4,0.4530825671706951,172,4,2018-2020
conserv bank scheme,4,0.4466659021173174,174,4,2018-2020
formal credit access,4,0.44493907880018374,175,4,2018-2020
land transfer choic,4,0.4421439161121187,178,4,2018-2020
centripet democraci,4,0.4362205176764154,183,4,2018-2020
biocro,4,0.435743072498908,185,4,2018-2020
giganteus,4,0.435743072498908,186,4,2018-2020
kiaw,4,0.4237515036192226,193,4,2018-2020
veget health index,4,0.41055742271107876,204,4,2018-2020
climat-smart practic,4,0.39986368117591276,213,4,2018-2020
