name,depth,importance,id,new_depth,depth_name
non-farm busi ownership,1,0.20108934989930383,150,1,2009-2011
remitt receiv,1,0.1935914174381013,158,1,2009-2011
conflict impact,1,0.19308080070239605,159,1,2009-2011
left-behind child,1,0.19038072872016454,163,1,2009-2011
cultur prefer,1,0.18680472690892513,167,1,2009-2011
migrant'qualiti,1,0.18634796871117265,168,1,2009-2011
left-behind elder,1,0.18192122998140367,171,1,2009-2011
household'money demand,1,0.17869776661901116,172,1,2009-2011
jus,1,0.1774610815855683,174,1,2009-2011
english as addit languag(eal),2,5.19217258794826,0,2,2012-2014
age-at-arriv,2,4.61425111096166,1,2,2012-2014
educ select,2,2.267691836213313,9,2,2012-2014
diaspora firm,2,1.4184642478947036,16,2,2012-2014
stem worker,2,1.211994106542306,19,2,2012-2014
huguenot,2,1.0624722720587667,22,2,2012-2014
ethnic good,2,0.9847817743966805,30,2,2012-2014
local birth rate,2,0.7182360223867345,43,2,2012-2014
diasporan,2,0.7092321239473518,46,2,2012-2014
img,2,0.6763037916133692,50,2,2012-2014
condit occup segreg,2,0.5960826266017802,55,2,2012-2014
bratsberg,2,0.5743026662145184,58,2,2012-2014
deplet of human capit,2,0.49988426551348175,66,2,2012-2014
migrat on of unskil worker,2,0.49988426551348175,67,2,2012-2014
larg banknot,2,0.4982682499657387,68,2,2012-2014
immigr composit,2,0.4927080717259605,72,2,2012-2014
remitt spend,2,0.47823884168990316,74,2,2012-2014
cht,2,0.4138344920460549,79,2,2012-2014
multilater resist to migrat,2,0.4049049346287133,82,2,2012-2014
immigr class,2,0.4006117857822476,83,2,2012-2014
canadian experi class,2,0.3992668424480945,84,2,2012-2014
prescreen,2,0.32190282415828286,94,2,2012-2014
self-select of migrant,2,0.3212275847987689,95,2,2012-2014
refuge resettl,2,0.31747851637937363,96,2,2012-2014
cspa,2,0.30654409461145304,98,2,2012-2014
3 x 1 program,2,0.28206314261123283,106,2,2012-2014
emigr intent,2,0.2623555398410469,109,2,2012-2014
skill worker migrat,2,0.26161125552403663,111,2,2012-2014
margin level,2,0.2378279171589819,122,2,2012-2014
birthright citizenship,2,0.2215607841439979,131,2,2012-2014
dialect-speak,2,0.22059283015250902,134,2,2012-2014
nativ adjust,2,0.21769955304664482,139,2,2012-2014
migrant'qualiti,2,0.20359444880209288,148,2,2012-2014
uprooted,2,0.19676599831150407,152,2,2012-2014
fix asset hold,2,0.19655707741656075,153,2,2012-2014
intern medic graduat,2,0.190579836701638,162,2,2012-2014
irpa,2,0.18852319330929296,164,2,2012-2014
weather anomali,2,0.18322409048876814,169,2,2012-2014
job-educ mismatch,2,0.17700153925593382,177,2,2012-2014
migrant'qualiti,3,3.110100387967187,4,3,2015-2017
img,3,1.6647056131530042,13,3,2015-2017
mezuzah,3,0.9998521113155895,29,3,2015-2017
a uniform entri fee,3,0.9617567705604804,32,3,2015-2017
roam mobil phone,3,0.923171518724718,33,3,2015-2017
daca,3,0.901950236880817,35,3,2015-2017
msns,3,0.785061101592629,36,3,2015-2017
dialect-speak,3,0.762433424182343,37,3,2015-2017
spanish languag profici,3,0.7592750517331057,38,3,2015-2017
a differenti entri fee,3,0.7213175779203602,42,3,2015-2017
immigr trap,3,0.6534487241643561,53,3,2015-2017
higher educ spend,3,0.4707707360295502,75,3,2015-2017
ludian,3,0.29513051617302566,102,3,2015-2017
overstay,3,0.24459941557951373,117,3,2015-2017
nativ adjust,3,0.21769955304664482,138,3,2015-2017
landlin phone,3,0.20108934989930383,149,3,2015-2017
self-select of immigr,3,0.19899516484732047,151,3,2015-2017
english premium,3,0.1954413967760138,156,3,2015-2017
intern medic graduat,3,0.190579836701638,161,3,2015-2017
minor ethnic inventor,3,0.18819392685923944,165,3,2015-2017
intomigr,3,0.17700153925593382,176,3,2015-2017
dialect speech,4,4.379072181222991,2,4,2018-2020
sourc countri cultur,4,1.3299208683344428,18,4,2018-2020
host languag profici,4,1.0079133640347064,28,4,2018-2020
agro-taobao villag,4,0.9140500290107924,34,4,2018-2020
spous-base immigr,4,0.7171672851904851,44,4,2018-2020
languag learn,4,0.6682413814573025,51,4,2018-2020
uprooted,4,0.603241746099082,54,4,2018-2020
ravel,4,0.5858960228820935,56,4,2018-2020
co-ethnic nativ,4,0.5279380013320449,61,4,2018-2020
sibl studi,4,0.505994019875924,64,4,2018-2020
migrat deflect,4,0.4138787775013548,78,4,2018-2020
piaac 2013,4,0.38785552554287295,86,4,2018-2020
indentureship,4,0.3850588913382955,87,4,2018-2020
anwerbestopp,4,0.3645379732560694,89,4,2018-2020
long-term related,4,0.2984927472709807,100,4,2018-2020
earli tax payment,4,0.29791014799896864,101,4,2018-2020
homesick,4,0.23975643509053013,121,4,2018-2020
brain dilut tax,4,0.23071581485237622,126,4,2018-2020
e-commerc agribusi,4,0.22911567921177334,128,4,2018-2020
diffeleitc,4,0.21953404068449398,135,4,2018-2020
free trade port,4,0.21241801836132032,143,4,2018-2020
remitt volatil,4,0.20895924348510658,146,4,2018-2020
languag-in-educ reform,4,0.1954413967760138,155,4,2018-2020
lbcs,4,0.18192122998140367,170,4,2018-2020
kresi,4,0.1777744678490522,173,4,2018-2020
