name,depth,importance,id,new_depth,depth_name
regulatori connect,2,2.413909536477399,44,2,2012-2014
guarante cost,2,2.0076489828540414,50,2,2012-2014
equiti-for-guarante swap,2,1.9929799476685535,51,2,2012-2014
nsoe,2,1.7605912492569622,65,2,2012-2014
rudi,2,1.685905073095326,68,2,2012-2014
segolen,2,1.685905073095326,69,2,2012-2014
rolodex,2,1.5024822352026204,76,2,2012-2014
relatedparti,2,1.4959439380986699,77,2,2012-2014
invest by politician,2,1.4549591726713087,84,2,2012-2014
politician-firm relat,2,1.4549591726713087,85,2,2012-2014
board of director network,2,1.4536374867140158,86,2,2012-2014
polit director,2,1.3469092196930617,92,2,2012-2014
director network,2,1.3403916806090455,94,2,2012-2014
foreign privat issuer,2,1.0793785561109772,114,2,2012-2014
on-job-learn effect,2,1.0768719284225015,117,2,2012-2014
interbank network,2,1.0508322780732327,124,2,2012-2014
financi bullwhip effect,2,1.042577776325584,125,2,2012-2014
ilr,2,1.042577776325584,126,2,2012-2014
corpor govern in emerg market,2,1.042065720430036,127,2,2012-2014
histori of industri econom,2,1.0235622608350723,129,2,2012-2014
reciproc deposit,2,1.0054467494965191,133,2,2012-2014
reciproc broker deposit,2,0.9748102208644206,137,2,2012-2014
deposit euroiz,2,0.9458746609319951,144,2,2012-2014
commerci and cooper bank,2,0.9298021918283313,146,2,2012-2014
price of interest activ,2,0.9228653344495326,148,2,2012-2014
dirti surplus flow,2,0.9038047082880935,152,2,2012-2014
us bank histori,2,0.8993742930513872,153,2,2012-2014
psychic return,2,0.8993550381291663,154,2,2012-2014
cmbx,2,0.8944019865157332,156,2,2012-2014
intern shock transmiss,2,0.8773129017590049,160,2,2012-2014
overbank,2,0.849321284315652,162,2,2012-2014
sfas no . 123 r,2,0.8461136580462512,163,2,2012-2014
horizont agenc cost,2,0.8399934869211426,165,2,2012-2014
bombshel,2,0.83975926860475,166,2,2012-2014
idic,2,0.8361593797162953,168,2,2012-2014
flight home,2,0.8350230883286852,170,2,2012-2014
hirtl,2,0.8033490937396782,179,2,2012-2014
militari director,2,0.7941343708751145,181,2,2012-2014
floor system,2,0.7866713543307208,184,2,2012-2014
professor director,2,0.7810279920426936,187,2,2012-2014
equiti qualiti,2,0.7583941196202317,191,2,2012-2014
revers privat,3,9.278156504361355,5,3,2015-2017
partial state ownership,3,6.85571658161946,7,3,2015-2017
communist parti control,3,6.322001578581684,10,3,2015-2017
loan accept ratio,3,5.223541947787158,13,3,2015-2017
acfic,3,4.922628743012058,17,3,2015-2017
bureaucrat capit,3,4.457821625922983,19,3,2015-2017
post-ipo underperform,3,3.7932864144644833,24,3,2015-2017
compens reserv,3,3.242466716801749,31,3,2015-2017
lemonad,3,2.535503596850798,39,3,2015-2017
regulatori benefit of polit connect,3,2.413909536477399,43,3,2015-2017
barisan,3,2.212750408437615,46,3,2015-2017
invtrust,3,2.2070030047793363,47,3,2015-2017
offici-and-director,3,1.8062861653090525,62,3,2015-2017
polit connect index,3,1.8062861653090525,63,3,2015-2017
viewbusi,3,1.5852540239553063,73,3,2015-2017
rpts,3,1.5514368735125956,74,3,2015-2017
gropper,3,1.3444559443671587,93,3,2015-2017
govern connect,3,1.2885617397070461,96,3,2015-2017
anti-corrupt shock,3,1.2350234837791343,103,3,2015-2017
deposit avail,3,1.2232328297494894,105,3,2015-2017
firm-govern relationship,3,1.1801335511667284,109,3,2015-2017
on-job-learn effect,3,1.0768719284225015,116,3,2015-2017
common auditor,3,1.051873340724303,123,3,2015-2017
suppli chain partnership,3,1.0246799665046915,128,3,2015-2017
ceo connected,3,1.02329358913441,130,3,2015-2017
geograph and industri relev,3,1.0041863671745979,134,3,2015-2017
ownership properti,3,1.0041863671745979,135,3,2015-2017
rbds,3,0.9748102208644206,136,3,2015-2017
debt financ cost,3,0.9665108321445943,139,3,2015-2017
goodwil impair,3,0.9644074702150008,141,3,2015-2017
underdevelop legal system,3,0.9563679687377123,142,3,2015-2017
mandatori resign,3,0.9483002367872526,143,3,2015-2017
horen,3,0.8886605019244228,157,3,2015-2017
blank r & d,3,0.8829012083960883,158,3,2015-2017
ceo career concern,3,0.854260319622708,161,3,2015-2017
puvc,3,0.8399934869211426,164,3,2015-2017
conservatorio,3,0.8231035796513098,173,3,2015-2017
whic,3,0.8164116806297544,175,3,2015-2017
permit hold,3,0.8081586688639765,176,3,2015-2017
hellman,3,0.8047033148354517,178,3,2015-2017
equiti capit cost,3,0.7583941196202317,190,3,2015-2017
corpor govern boundari,4,14.42434636252268,1,4,2018-2020
anti-corrupt investig,4,11.31360022846243,3,4,2018-2020
nativ place network,4,10.89354047230826,4,4,2018-2020
idpb,4,6.584828637210478,9,4,2018-2020
spring model,4,5.995142490594613,11,4,2018-2020
politician downfal,4,5.106032375464057,14,4,2018-2020
preferenti bank loan,4,4.9386214779078585,16,4,2018-2020
intern polit connect,4,4.707123596130927,18,4,2018-2020
local anti-corrupt,4,4.1381306339612545,21,4,2018-2020
retir govern offici,4,3.9337785038890942,22,4,2018-2020
manageri profession connect,4,3.42619418080663,26,4,2018-2020
older polit-connect firm,4,3.42619418080663,27,4,2018-2020
polit-connect control sharehold,4,3.42619418080663,28,4,2018-2020
independ director with polit background,4,3.292414318605239,30,4,2018-2020
turnov reason,4,3.1380823974206185,32,4,2018-2020
gpes,4,2.982731783686924,35,4,2018-2020
vote in us congress,4,2.8705951244596095,37,4,2018-2020
sfas-123 r,4,2.5536627121244573,38,4,2018-2020
bti,4,2.4138410133682004,45,4,2018-2020
chines bank network system,4,2.104040777322053,48,4,2018-2020
elect risk,4,2.042538838557799,49,4,2018-2020
officialsoften,4,1.8946912588199958,56,4,2018-2020
pasti,4,1.8946912588199958,57,4,2018-2020
shield potenti of polit connect,4,1.863368765000097,58,4,2018-2020
privat equiti firm perform,4,1.7617304687273645,64,4,2018-2020
municip corpor bond,4,1.7241822487040954,67,4,2018-2020
influenti ownership,4,1.634031070846239,71,4,2018-2020
bank-tax-interact,4,1.5867879171543946,72,4,2018-2020
gion,4,1.4767446576097025,80,4,2018-2020
nection,4,1.4767446576097025,81,4,2018-2020
financi monopoli,4,1.469730425814463,82,4,2018-2020
zijin,4,1.415373487742168,88,4,2018-2020
inform asymmetri and monitor effect,4,1.3947032877424967,89,4,2018-2020
firm rent-seek,4,1.3616925590385325,90,4,2018-2020
market calv,4,1.3112595012963646,95,4,2018-2020
local gdp distort,4,1.2711219837653136,97,4,2018-2020
polit promot pressur,4,1.2711219837653136,98,4,2018-2020
prime minist chang,4,1.2098630929814433,107,4,2018-2020
szydlo,4,1.2098630929814433,108,4,2018-2020
investor litig,4,1.154237203648963,110,4,2018-2020
morawiecki,4,1.1425304057677743,111,4,2018-2020
tenant diversif,4,1.0792668596945973,115,4,2018-2020
ownership structur and network,4,1.0682833693346787,118,4,2018-2020
principlist,4,1.0682833693346787,119,4,2018-2020
femal board of director,4,1.0570382812364187,120,4,2018-2020
iico,4,1.051873340724303,122,4,2018-2020
tpg,4,1.0054467494965191,132,4,2018-2020
perform compens commit,4,0.9644074702150008,140,4,2018-2020
post-loan risk,4,0.9228991739561518,147,4,2018-2020
off-balanc sheet fund,4,0.9072585903659998,150,4,2018-2020
european union bank sector,4,0.8773129017590049,159,4,2018-2020
idic,4,0.8361593797162953,167,4,2018-2020
flight to headquart,4,0.8350230883286852,169,4,2018-2020
militari director,4,0.7941343708751145,180,4,2018-2020
mandatori deferr of compens,4,0.7902458662709485,182,4,2018-2020
professor director,4,0.7810279920426936,186,4,2018-2020
aifmd,4,0.7787491268563898,188,4,2018-2020
boardroom divers,4,0.7381190648626461,192,4,2018-2020
