id,name,depth,time_slice,importance
140,payoff tabl,2,2012-2014,0.9216595203718094
146,loser-pay-all rule,2,2012-2014,0.9085186081610351
149,cooper breakdown,2,2012-2014,0.9024038645853802
154,capm excess return formula,2,2012-2014,0.8935342002393651
155,dispers of util,2,2012-2014,0.8935342002393651
158,pessim / optim,2,2012-2014,0.8700321095317894
159,sandbag,2,2012-2014,0.8644846121601586
164,antisoci punish,2,2012-2014,0.846614165996895
168,provision winner,2,2012-2014,0.8373622905917434
173,complet uncoupl dynam,2,2012-2014,0.8308041655094496
183,deal-me-out solut,2,2012-2014,0.8079279637205883
184,offeror,2,2012-2014,0.8034150171959511
188,probabl elicit mechan,2,2012-2014,0.7899938746044078
191,ordient,2,2012-2014,0.7819333322441878
193,destruct effort,2,2012-2014,0.7782340616008088
18,partial ambigu,3,2015-2017,4.112220142414391
19,groupi,3,2015-2017,4.024893170117136
27,abil apprais,3,2015-2017,3.135675308322316
28,infinit supermodular,3,2015-2017,3.1301644088099185
34,savagean uncertainti,3,2015-2017,2.7155829171586174
36,zeiler,3,2015-2017,2.466871367805192
38,releas of player,3,2015-2017,2.454648668607309
44,endow effect for risk,3,2015-2017,2.169868707510537
47,matcher,3,2015-2017,2.1391023559037303
48,feedback credibl,3,2015-2017,2.061203166852206
53,maximin effici alloc,3,2015-2017,1.9482056228306346
54,fpcr,3,2015-2017,1.8277657383795634
71,sandwich axiom,3,2015-2017,1.5473178108959056
72,regret premium,3,2015-2017,1.4774734627936401
75,pwfs,3,2015-2017,1.4155410150479468
82,compar prudenc,3,2015-2017,1.3277292770671054
83,equal equival test,3,2015-2017,1.3124926337238023
84,downsid ambigu,3,2015-2017,1.3055494029434205
93,consist refer point,3,2015-2017,1.2205215562208331
101,wald's maxmin prefer,3,2015-2017,1.102840451726951
107,el farol bar problem,3,2015-2017,1.0646044667449892
114,virtual observ,3,2015-2017,1.010027290214636
128,revers dutch auction,3,2015-2017,0.9539240235786905
142,dark market,3,2015-2017,0.9125822769723984
144,pester power,3,2015-2017,0.9089671464005648
166,nonquantifi,3,2015-2017,0.844573686611144
171,weak unilater competit game,3,2015-2017,0.832466663561634
174,a-insensit,3,2015-2017,0.8308041655094494
178,intrins prefer for respons,3,2015-2017,0.8285072501796525
190,regret over inact,3,2015-2017,0.7822726662107076
195,work memori load,3,2015-2017,0.7751372227228603
198,winner's-bid auction,3,2015-2017,0.7668961527779533
7,irrevers project select,4,2018-2020,6.951240484447902
21,subject inform structur,4,2018-2020,3.8355746632864682
24,trichotom,4,2018-2020,3.6445981256602495
40,asymmetr-inform alloc,4,2018-2020,2.31495321592234
49,wald's maxmin prefer,4,2018-2020,2.040865381237997
59,tv blackout,4,2018-2020,1.7666034255052323
69,non-clairvoy,4,2018-2020,1.568675060996069
70,decis make in sport,4,2018-2020,1.5502744454457207
74,excus-driven behavior,4,2018-2020,1.4216652998445654
76,intraneiwork,4,2018-2020,1.4134917278072372
77,decoy and compromis effect,4,2018-2020,1.3868970168911137
80,cognit sophist,4,2018-2020,1.3393850840567436
94,social risk take,4,2018-2020,1.1385205839887056
108,iter elimin procedur,4,2018-2020,1.0595030263511709
113,ambigu transfer,4,2018-2020,1.0101806933195885
118,best-of-n contest,4,2018-2020,1.0043392616620865
120,guilt sensit,4,2018-2020,0.9713923665452238
123,bayesian shapley valu,4,2018-2020,0.9640980206351413
125,non-consequenti reason,4,2018-2020,0.9555851863670987
127,group-wise sparsiti,4,2018-2020,0.9545495696713895
135,quantum structur,4,2018-2020,0.9297585597085286
136,seut,4,2018-2020,0.9297585597085286
137,abba-sequenc,4,2018-2020,0.9287658354788441
150,analyt cognit style,4,2018-2020,0.8998248192594652
152,total payoff motiv,4,2018-2020,0.8965090246273593
153,game form misconcept,4,2018-2020,0.8943955337717001
156,near-loss,4,2018-2020,0.8888846998763713
170,unilater competit game,4,2018-2020,0.832466663561634
172,smooth calibr,4,2018-2020,0.8308041655094496
176,motiv memori,4,2018-2020,0.8306359055271617
177,semi-social-respons,4,2018-2020,0.8285072501796525
187,regret beta,4,2018-2020,0.7927029684268503
196,egalitarian pareto optim,4,2018-2020,0.7736589054479528
197,strong undominated by the disagr point,4,2018-2020,0.7736589054479528
