id,name,depth,time_slice,importance
161,foreland,1,2009-2011,0.5799243200103236
166,curbsid park,1,2009-2011,0.5704107083786527
168,eco-drive,1,2009-2011,0.5550120318487395
170,voronoi diagram,1,2009-2011,0.5491192071495342
171,period vehicl rout problem with time window,1,2009-2011,0.5491192071495342
173,multi-port-call,1,2009-2011,0.5467685533694667
180,dynam price dispers,1,2009-2011,0.5338667560201739
187,pslap,1,2009-2011,0.528234710183246
188,contain fleet size,1,2009-2011,0.5278649412660202
189,layov time,1,2009-2011,0.5257696250937913
196,contain truck transport,1,2009-2011,0.5174228886297876
201,foldabl contain,1,2009-2011,0.5057306108929873
2,public discours and accept,2,2012-2014,4.21442175744156
5,christma toy,2,2012-2014,3.842561014137893
11,port rotat direct,2,2012-2014,3.0206243315072
19,freeway book polici,2,2012-2014,2.10721087872078
20,narrat polici,2,2012-2014,2.10721087872078
24,random-effect order logit,2,2012-2014,1.9646176613637347
25,blood suppli shortag,2,2012-2014,1.9212805070689465
26,demand deadlin,2,2012-2014,1.9212805070689465
30,voronoi diagram,2,2012-2014,1.7324361439636267
40,yard templat,2,2012-2014,1.368350262983421
58,seaport termin award,2,2012-2014,1.1794962338060868
59,traffic violat pardon,2,2012-2014,1.1572722452030595
60,transport-socioeconom system,2,2012-2014,1.1561688007140563
61,travel demand manag polici(area-base congest price),2,2012-2014,1.1561688007140563
65,intermod shift,2,2012-2014,1.1237067973226345
69,travel mode select,2,2012-2014,1.091824369781096
70,order probit with random-effect panel,2,2012-2014,1.0762214452270567
72,airport capac choic,2,2012-2014,1.0718102421898306
73,bulk port,2,2012-2014,1.0665175645305338
80,heavi vehicl fee,2,2012-2014,0.9949689821392246
81,traffic control polici,2,2012-2014,0.9949689821392246
82,violin plot,2,2012-2014,0.9823088306818674
90,airspac congest,2,2012-2014,0.8216797137150212
91,runway servic standard,2,2012-2014,0.8216797137150212
93,access and connect,2,2012-2014,0.8154145282945942
96,runway congest,2,2012-2014,0.7759506527375085
101,residenti park permit,2,2012-2014,0.7113504762385676
103,hamilton-jacobi partial differenti equat,2,2012-2014,0.7078125684585408
104,dynam failur rate,2,2012-2014,0.703492955122508
107,batteri recycl,2,2012-2014,0.6925410192854123
109,multi-attribut doubl auction,2,2012-2014,0.6900124751446701
110,creation of logist knowledg,2,2012-2014,0.6840773479750321
113,urbanolog,2,2012-2014,0.6740034291901522
133,product architectur modular,2,2012-2014,0.6325114355492809
142,intellig transform,2,2012-2014,0.61094854570101
144,transport trend,2,2012-2014,0.6077643043609057
145,refund contract,2,2012-2014,0.6072109781273096
146,negoti agent,2,2012-2014,0.6072109781273096
148,hold-back,2,2012-2014,0.5967045124195283
160,carrier price discrimin,2,2012-2014,0.5810225249732494
178,qcsp,2,2012-2014,0.5370970602531703
184,need-satisfact,2,2012-2014,0.5293634168289367
198,stabl schedul,2,2012-2014,0.5066232349005783
199,unknown truck arriv,2,2012-2014,0.5066232349005783
207,recharg station,2,2012-2014,0.5032211674772245
3,wpl,3,2015-2017,4.204338982331405
8,competit polici review,3,2015-2017,3.6317366437249894
10,uncharg,3,2015-2017,3.0740488113103144
29,mix drive pattern,3,2015-2017,1.7585663752448883
31,load sequenc,3,2015-2017,1.7159096391665987
32,rehandl strategi,3,2015-2017,1.7159096391665987
39,batteri recycl,3,2015-2017,1.3686488618420183
45,volum delay function,3,2015-2017,1.2935353908979048
46,hybrid electr vehicl demand,3,2015-2017,1.2812160062226867
51,multi-attribut doubl auction,3,2015-2017,1.223203933211006
53,servic industri agglomer,3,2015-2017,1.2109954612785518
54,negoti agent,3,2015-2017,1.1887651543619162
55,awn,3,2015-2017,1.1875748982090935
56,park norm,3,2015-2017,1.1837625898401667
76,ridesourc,3,2015-2017,1.0247193342605434
79,leadtim,3,2015-2017,1.0035848110715255
84,car-share system,3,2015-2017,0.9586911682445008
87,sustain ship,3,2015-2017,0.9267528747094708
88,decis sequenc,3,2015-2017,0.842710390212388
89,backup transport,3,2015-2017,0.8294935683346284
92,spatio-econom inequ,3,2015-2017,0.8199338306336247
97,linkbus,3,2015-2017,0.7685122028275786
102,sourc term,3,2015-2017,0.7078125684585408
108,transport recoveri,3,2015-2017,0.6912446402788569
115,logist servic suppli chain,3,2015-2017,0.6689096304569693
117,tramper,3,2015-2017,0.6678173208675061
119,autom car,3,2015-2017,0.6618857838192022
122,local develop pattern,3,2015-2017,0.6505831908506888
129,travel inconveni,3,2015-2017,0.6388326010346607
135,draft and trim constraint,3,2015-2017,0.626613236962032
137,sosta,3,2015-2017,0.6214691042161564
143,perceiv contain leas price,3,2015-2017,0.6103462921333583
149,hybrid revenu alloc model,3,2015-2017,0.5965619839300838
152,multi-product product,3,2015-2017,0.5884467062106792
156,supplier-remanufactur,3,2015-2017,0.586927455759162
158,inland river,3,2015-2017,0.5843018306879645
162,cordon toll price,3,2015-2017,0.5780861720227136
169,truck deliveri,3,2015-2017,0.5493413860006092
172,semi-formal transit,3,2015-2017,0.5472362766828709
174,istanbul metro,3,2015-2017,0.5466225537557499
176,impact of seaport,3,2015-2017,0.5390102373049276
183,gender contract,3,2015-2017,0.5328952215080058
192,spatial metric,3,2015-2017,0.5186138943322768
194,datum characterist analysi,3,2015-2017,0.5178555164630904
195,decomposit-ensembl methodolog,3,2015-2017,0.5178555164630904
203,turkish airport,3,2015-2017,0.5040325502033334
205,parkfit,3,2015-2017,0.5034200486998729
209,goal program method,3,2015-2017,0.5017924055357629
15,adapt policymak model,4,2018-2020,2.2920539382576908
17,shipment insur,4,2018-2020,2.1733683426260844
21,urban public transport infrastructur,4,2018-2020,2.1052355110863337
22,showroom effect,4,2018-2020,2.0134124262051203
33,travel behavior motiv,4,2018-2020,1.5932570058620534
41,marschrutka,4,2018-2020,1.362650804977465
44,pigouvian taxat of road congest,4,2018-2020,1.3331334130682486
49,region port integr,4,2018-2020,1.2525116558898945
52,sdvs,4,2018-2020,1.2168978156679415
62,australian guidelin,4,2018-2020,1.1460269691288454
63,privat autom vehicl,4,2018-2020,1.1460269691288454
75,ship load,4,2018-2020,1.0446640483910705
78,platform power,4,2018-2020,1.0035848110715255
83,young peopl behavior,4,2018-2020,0.9586911682445008
86,sustain ship manag,4,2018-2020,0.9267528747094708
99,chines aviat market,4,2018-2020,0.7250504058667296
106,berth delay,4,2018-2020,0.7014495147619207
112,subsidi and tariff polici,4,2018-2020,0.6761078425566059
125,urban space expans,4,2018-2020,0.643820371818977
128,truck platoon,4,2018-2020,0.6388326010346607
131,ctls,4,2018-2020,0.6356886227529907
136,singapor port water,4,2018-2020,0.6233446031500159
138,justic test,4,2018-2020,0.6208802696482292
140,prestag,4,2018-2020,0.6159365615536057
141,intellig transform,4,2018-2020,0.61094854570101
155,ovap,4,2018-2020,0.586927455759162
157,carat canal,4,2018-2020,0.5843018306879645
159,big datum invest,4,2018-2020,0.5815541762346065
164,flyover,4,2018-2020,0.5747659857430992
167,resourc redistribut effect,4,2018-2020,0.567175089459575
175,seaport throughput,4,2018-2020,0.5390102373049276
177,schedul displac,4,2018-2020,0.5377857315037996
179,fare-lock option,4,2018-2020,0.5338667560201739
181,freight transport servic procur,4,2018-2020,0.533191458066336
182,night mobil,4,2018-2020,0.5328952215080058
186,biomass termin,4,2018-2020,0.5293087172114501
190,port call adjust,4,2018-2020,0.5248978112346881
191,for-hire vehicl,4,2018-2020,0.5220268306610316
197,dri bulk termin,4,2018-2020,0.5145519009376792
200,bundl option,4,2018-2020,0.5057306108929873
202,airport allianc,4,2018-2020,0.5040325502033334
206,ride-sourc market,4,2018-2020,0.5032211674772245
208,odt,4,2018-2020,0.5026925035995119
