name,depth,importance,id,new_depth,depth_name
crimin a harmless product,1,0.5806454978342399,125,1,2009-2011
decremin narcot,1,0.5806454978342399,126,1,2009-2011
econom determin of terror,1,0.5160947101493554,142,1,2009-2011
knappschaften,1,0.508642061183999,146,1,2009-2011
epistl,1,0.5075535409625485,148,1,2009-2011
public resourc deliveri,1,0.5065665801063993,150,1,2009-2011
corrodi,1,0.46720403775354247,158,1,2009-2011
prosecutor offic,1,0.46551654383473723,163,1,2009-2011
financi chicaneri,1,0.46451639826739194,164,1,2009-2011
financi near crime,1,0.46451639826739194,165,1,2009-2011
print press,1,0.46071847017192263,170,1,2009-2011
cash-deposit-ratio,1,0.4553973301906511,173,1,2009-2011
financi crime,1,0.44197147737227127,183,1,2009-2011
aden,1,0.4271637605090267,193,1,2009-2011
margin prefer,1,0.41975416132618953,200,1,2009-2011
riemannian metric,1,0.4160975277770722,205,1,2009-2011
lightship,1,0.41430914062240104,209,1,2009-2011
neoconsolidation,1,0.41430914062240104,210,1,2009-2011
punit violenc,1,0.40217869979860765,221,1,2009-2011
state-sanction punit kill,1,0.40217869979860765,222,1,2009-2011
constitut democraci,1,0.4016255146409607,223,1,2009-2011
sindustri,2,3.6000077004601354,2,2,2012-2014
public order spend,2,3.461328066110319,3,2,2012-2014
femal subjug,2,2.5527387164191433,6,2,2012-2014
inequ percept,2,1.76534587561794,19,2,2012-2014
champagn fair,2,1.728325452792757,20,2,2012-2014
sassywood,2,1.3285482431758275,32,2,2012-2014
region favorit,2,1.3186118477441078,34,2,2012-2014
wine excis tax rate,2,1.1329668250424194,42,2,2012-2014
harem,2,1.0525793196132915,49,2,2012-2014
elect contest model,2,1.0037837016892994,52,2,2012-2014
justic servic,2,0.9584673508458222,60,2,2012-2014
politician'wage gap,2,0.9173617789124147,66,2,2012-2014
white supremacist,2,0.8558474283269716,71,2,2012-2014
behavior symmetri,2,0.8334319153085836,74,2,2012-2014
polit myopia,2,0.8145137544667915,76,2,2012-2014
law of reflux,2,0.7976169819416912,78,2,2012-2014
polit expenditur cycl,2,0.7855964774130697,82,2,2012-2014
current religi affili,2,0.676082500871642,97,2,2012-2014
cultur trail,2,0.6616545528234541,101,2,2012-2014
polic expenditur,2,0.6421645503427122,107,2,2012-2014
politician ident,2,0.6251632464769014,111,2,2012-2014
desert-sensit,2,0.6179825458200788,113,2,2012-2014
pwg,2,0.6115745192749432,116,2,2012-2014
econom xenophobia,2,0.5850949371402103,118,2,2012-2014
regular and irregular worker,2,0.582100749708511,124,2,2012-2014
short-term econom perform,2,0.5650188688848545,129,2,2012-2014
pre-industri demographi,2,0.5579467341337883,130,2,2012-2014
magna carta,2,0.536561315671695,133,2,2012-2014
pre-industri growth,2,0.5268952431433983,134,2,2012-2014
corrupt awar,2,0.5123168869400243,143,2,2012-2014
public resourc deliveri,2,0.5065665801063993,149,2,2012-2014
welfar financ,2,0.46920848309837565,157,2,2012-2014
famili clan,2,0.46686757767740134,161,2,2012-2014
weav district,2,0.46419534326877165,168,2,2012-2014
local tax enforc,2,0.4572574364635333,172,2,2012-2014
govern satisfact rate,2,0.446865221998453,177,2,2012-2014
asymmetr degre of china's central fiscal revenu concentr ratio and expenditur concentr ratio,2,0.44444234993818577,179,2,2012-2014
total welfar maxim,2,0.44335920175589305,180,2,2012-2014
kray,2,0.44332006060397294,181,2,2012-2014
household format rule,2,0.44162347668276386,184,2,2012-2014
extern public financ,2,0.4357163904268964,186,2,2012-2014
eurozon imbal,2,0.4348645682712688,189,2,2012-2014
keju,2,0.4346698136996496,190,2,2012-2014
longbow,2,0.43010777617351104,192,2,2012-2014
parent'religion,2,0.4248002462403938,196,2,2012-2014
ethno-linguist divers,2,0.41841233177722914,202,2,2012-2014
economi with a larg number of equilibrium,2,0.4160975277770722,204,2,2012-2014
seymour,2,0.4157619431288961,206,2,2012-2014
yare,2,0.4157619431288961,207,2,2012-2014
evil eye belief,2,0.4147467841673142,208,2,2012-2014
climat vulner,2,0.4120544577243372,211,2,2012-2014
school of salamanca,2,0.40747052479595786,217,2,2012-2014
tobacco control fund,2,0.4046310089437211,218,2,2012-2014
punit violenc,2,0.40217869979860765,219,2,2012-2014
state-sanction punit kill,2,0.40217869979860765,220,2,2012-2014
alexand del mar,3,1.878795606294325,15,3,2015-2017
condit block grant,3,1.7829262978712939,18,3,2015-2017
wros,3,1.2616984460462428,37,3,2015-2017
employe trust,3,1.0704056516637144,45,3,2015-2017
local social cost function,3,1.0611618599004895,48,3,2015-2017
religi cleavag,3,1.0402683437701512,50,3,2015-2017
naxalit insurg,3,1.0342791451666753,51,3,2015-2017
govern satisfact rate,3,0.9682079809966482,55,3,2015-2017
beatifi,3,0.9673668973791146,56,3,2015-2017
cistercian,3,0.9544812260470708,61,3,2015-2017
evil eye belief,3,0.9196559127188271,65,3,2015-2017
parti system nation,3,0.7896502480606186,80,3,2015-2017
oil fiscal regim,3,0.7258365580683265,89,3,2015-2017
street name,3,0.7118867240976783,91,3,2015-2017
wast collect expenditur,3,0.6421645503427122,106,3,2015-2017
morten,3,0.6406823385920694,108,3,2015-2017
richerson,3,0.6406823385920694,109,3,2015-2017
fiscal supervis,3,0.5891973580598023,117,3,2015-2017
subsidiari labor,3,0.58369812186304,120,3,2015-2017
collaps of the middl-incom group,3,0.582100749708511,123,3,2015-2017
mediaset,3,0.573093144167158,127,3,2015-2017
magna carta,3,0.536561315671695,132,3,2015-2017
bcl,3,0.5216419105642833,138,3,2015-2017
ethnic favorit,3,0.5105044904724599,145,3,2015-2017
public-interest medium,3,0.5010150890685908,151,3,2015-2017
evolut of charact trait,3,0.4877232348935303,153,3,2015-2017
land revenu windfal,3,0.4742132179379732,155,3,2015-2017
froebel,3,0.46071847017192263,169,3,2015-2017
longbow,3,0.43010777617351104,191,3,2015-2017
olson organ,3,0.41138550162227605,213,3,2015-2017
putnam organ,3,0.41138550162227605,214,3,2015-2017
behavior symmetri,4,3.0837583378746762,4,4,2018-2020
lightship,4,2.4696818976525248,8,4,2018-2020
merrett,4,1.9567261846493729,13,4,2018-2020
keju,4,1.8105457496358446,16,4,2018-2020
iron dome,4,1.5713087013109108,23,4,2018-2020
wine excis tax rate,4,1.5375978339861405,25,4,2018-2020
gauna,4,1.2170837969719268,40,4,2018-2020
judici deliber,4,0.9905133397565942,54,4,2018-2020
sarwar,4,0.961455473304811,58,4,2018-2020
jinshi,4,0.9172506239574633,67,4,2018-2020
liber coloni,4,0.9020069968116181,69,4,2018-2020
develop minist,4,0.8175036395985967,75,4,2018-2020
street name,4,0.7118867240976783,90,4,2018-2020
densiti of represent,4,0.6998950418608306,94,4,2018-2020
sub-nation panel datum,4,0.6624003839680717,100,4,2018-2020
victual,4,0.6536146087483619,102,4,2018-2020
asymmetr social cost function,4,0.6178026581445965,115,4,2018-2020
epe,4,0.5187835961565435,140,4,2018-2020
famili clan,4,0.46686757767740134,160,4,2018-2020
qualiti check system,4,0.46419534326877165,167,4,2018-2020
local tax enforc,4,0.4572574364635333,171,4,2018-2020
tii,4,0.44898116165325713,175,4,2018-2020
asymmetr degre of china's central fiscal revenu concentr ratio and expenditur concentr ratio,4,0.44444234993818577,178,4,2018-2020
filen,4,0.43514416699521496,188,4,2018-2020
multi-court judg,4,0.42590271145335695,195,4,2018-2020
select recollect of the past,4,0.42476588576320506,197,4,2018-2020
prefer for social spend,4,0.4231394222331155,198,4,2018-2020
takanakuy,4,0.422013599983354,199,4,2018-2020
intra-ethnic divers,4,0.41841233177722914,201,4,2018-2020
health minist,4,0.41103070771236466,215,4,2018-2020
school of salamanca,4,0.40747052479595786,216,4,2018-2020
