id,name,depth,time_slice,importance
210,direct charg reform,1,2009-2011,0.3685886801416123
216,optim level of protect,1,2009-2011,0.36260059081852347
8,consum-friend initi,2,2012-2014,2.0139456686622785
11,sneaki takeov,2,2012-2014,1.9405779730631307
12,invers demand curvatur,2,2012-2014,1.8610230025094554
13,(passiv) partial ownership,2,2012-2014,1.7694031815379163
14,mandatori univers distribut,2,2012-2014,1.7126375230885225
25,stream music,2,2012-2014,1.2102010144550837
27,select on moral hazard,2,2012-2014,1.1860486761394862
30,vphi,2,2012-2014,1.1463653190469911
34,qualiti commit,2,2012-2014,1.096125813322644
36,health expenditur risk,2,2012-2014,1.0889107514194738
42,resid passeng,2,2012-2014,1.020701263449486
44,merchant intern,2,2012-2014,1.0047241724034515
48,ringlead,2,2012-2014,0.9498690507288736
52,cost-benefit standard,2,2012-2014,0.9182357598405998
53,regulatori non-commit,2,2012-2014,0.8973452244854253
54,anti-piraci law,2,2012-2014,0.8921026110920819
68,msrps,2,2012-2014,0.8151464194633661
69,nhqi,2,2012-2014,0.7794438749697679
74,sever of opportunist fraud,2,2012-2014,0.7553112166949462
78,incumb competitor,2,2012-2014,0.7157417538788783
79,soju industri,2,2012-2014,0.7042779128874503
86,ex post payoff equival,2,2012-2014,0.6702978329976795
94,per-unit royalti licens,2,2012-2014,0.6166638261832547
97,keyword auction,2,2012-2014,0.6069756831357386
104,adwar,2,2012-2014,0.5869731481565423
105,rprs,2,2012-2014,0.5865474976485475
106,piraci effect,2,2012-2014,0.5522753214993428
110,medium divers,2,2012-2014,0.5432378939801725
129,viager,2,2012-2014,0.4887816202352359
141,screenplay,2,2012-2014,0.4608297601859047
142,copyright levi,2,2012-2014,0.4580875098047089
144,hidden competit,2,2012-2014,0.4569422910301972
149,enap,2,2012-2014,0.44193292745605917
166,movi theater market,2,2012-2014,0.40954687073825047
168,amnesti plus,2,2012-2014,0.40537656088866075
170,webshop,2,2012-2014,0.40510841534195724
172,pgs,2,2012-2014,0.4032111505527811
174,health it,2,2012-2014,0.4024916176004846
178,innov pharmaceut,2,2012-2014,0.3977548976105997
181,softwar start-up,2,2012-2014,0.39678045460127837
187,physician altruism,2,2012-2014,0.38593426712927315
189,ineffici foreclosur,2,2012-2014,0.3833631898728204
191,servic enhanc,2,2012-2014,0.38329040144820964
194,entri invok,2,2012-2014,0.38062635059602745
196,resid'environment prefer,2,2012-2014,0.38060039483780755
199,winthrop,2,2012-2014,0.376756763951132
204,altruist physician,2,2012-2014,0.372620938041203
208,voluntari privat health insur,2,2012-2014,0.3701133802034106
212,megaupload,2,2012-2014,0.3653011767592035
213,australian hospit,2,2012-2014,0.3645973789885695
217,exhaust polici,2,2012-2014,0.3624474073748284
5,dynam resiz,3,2015-2017,2.520460910272238
6,renegoti breakdown,3,2015-2017,2.2815777770081653
28,graduat respons polici,3,2015-2017,1.1716922182859255
29,meet-the-competit claus,3,2015-2017,1.164369626813004
39,prenat medic care,3,2015-2017,1.057394484300319
50,pyblp,3,2015-2017,0.9482359287139976
55,strumpf,3,2015-2017,0.8920878566145556
58,jailbreak,3,2015-2017,0.8821603927474392
62,consum health inform,3,2015-2017,0.8744173257574103
63,oberholz,3,2015-2017,0.8694888693418017
72,coeffici of cooper,3,2015-2017,0.7581505852500318
73,sever of opportunist fraud,3,2015-2017,0.7553112166949462
81,multipurchas,3,2015-2017,0.6912446402788569
83,patient dump,3,2015-2017,0.6826878354697042
87,vhi,3,2015-2017,0.6607266018804805
103,privat medic institut,3,2015-2017,0.5916545513372716
117,healthcar payment polici,3,2015-2017,0.5120158766022782
120,price discrimin threshold,3,2015-2017,0.5103668001931243
122,pdlas,3,2015-2017,0.4956897435700208
123,prediscoveri licens,3,2015-2017,0.4956897435700208
128,narrow network,3,2015-2017,0.4911495781492782
130,licencia,3,2015-2017,0.48630276200522604
137,a cost-base access charg,3,2015-2017,0.4700393607562781
138,sshs,3,2015-2017,0.46732134852001883
153,share inform good,3,2015-2017,0.4336320273984557
157,sylvania,3,2015-2017,0.4223177234285831
160,station heterogen,3,2015-2017,0.4202791747527046
173,hitech,3,2015-2017,0.4024916176004846
180,heart attack manag,3,2015-2017,0.39737488758230644
201,nonprevent,3,2015-2017,0.3760505146872227
19,optim proport of employe stock,4,2018-2020,1.5585975395094944
20,pctc,4,2018-2020,1.556155926096014
37,cost ad valorem subsidi,4,2018-2020,1.0768018102197636
45,fssb,4,2018-2020,0.9952360189389222
49,pyblp,4,2018-2020,0.9482359287139976
51,theater avail,4,2018-2020,0.9249426892482768
60,wage senior premium,4,2018-2020,0.8774577362636183
65,calabresian,4,2018-2020,0.8358839389930983
66,melam,4,2018-2020,0.8358839389930983
67,msrps,4,2018-2020,0.8151464194633661
71,patient socioeconom status,4,2018-2020,0.7585552051704761
76,piraci loss,4,2018-2020,0.7258032315344775
84,protocol invari,4,2018-2020,0.6822898956631807
96,film at theater,4,2018-2020,0.607084838357838
118,postclaim,4,2018-2020,0.5104575805136176
121,anticartel,4,2018-2020,0.5014732756445417
127,ssppu,4,2018-2020,0.49167853940243567
140,sitcom,4,2018-2020,0.4608297601859047
165,secondari insur market,4,2018-2020,0.41030202136914307
183,technolog input differenti,4,2018-2020,0.3877960500537753
197,de-escal tariff,4,2018-2020,0.3790752926250159
198,escal tariff,4,2018-2020,0.3790752926250159
214,asymmetr spatial error correct model(aspecm),4,2018-2020,0.3644981154012805
