name,depth,importance,id,new_depth,depth_name
mate prefer,1,0.5529400784353182,195,1,2009-2011
sex composit of child,1,0.545181398400527,198,1,2009-2011
clicker,1,0.543820707286926,199,1,2009-2011
teach econom principl,1,0.5423076395248895,200,1,2009-2011
non-tuition cost,1,0.5356100573609912,202,1,2009-2011
mabel,1,0.5326049733532071,207,1,2009-2011
brawn,1,0.5307869905268635,210,1,2009-2011
tme,2,3.5010792157439585,16,2,2012-2014
lojack,2,2.840861001086612,18,2,2012-2014
cigarett quit,2,2.738402483824697,20,2,2012-2014
development origin,2,2.6254894508694058,21,2,2012-2014
khul,2,2.3086761101985935,23,2,2012-2014
famili routin,2,2.1313776684420933,25,2,2012-2014
benchmat,2,2.10721087872078,26,2,2012-2014
test measur error,2,1.985382297212052,27,2,2012-2014
workforc polici,2,1.9511954056397884,30,2,2012-2014
magnet class,2,1.8487399455931888,33,2,2012-2014
parent matchmak,2,1.8003676261686046,35,2,2012-2014
mosso,2,1.4184687126997941,51,2,2012-2014
brawn,2,1.3676034050517858,54,2,2012-2014
famili mealtim,2,1.3262724093393479,58,2,2012-2014
minimum dropout age,2,1.3186334528693233,59,2,2012-2014
consanguin,2,1.2376771291701505,63,2,2012-2014
betel quid,2,1.2338056301719655,66,2,2012-2014
comprehens state tobacco control program,2,1.061347444632274,75,2,2012-2014
hansen's j-test,2,1.0263298603793252,78,2,2012-2014
earli smoke,2,0.9874983820085019,81,2,2012-2014
conduct disord,2,0.9648048373658125,83,2,2012-2014
racial quota,2,0.906012222345724,86,2,2012-2014
conceal weapon,2,0.8594322519860765,92,2,2012-2014
uhhp,2,0.7784103867069826,104,2,2012-2014
massachusett health-care reform,2,0.7342599871357034,114,2,2012-2014
valu ad effici,2,0.7258170804482688,117,2,2012-2014
reentrant,2,0.7257420810897872,118,2,2012-2014
lango,2,0.6949312472377042,127,2,2012-2014
part linear model,2,0.6769515422669586,129,2,2012-2014
procomp,2,0.6505722630434161,140,2,2012-2014
shine path,2,0.6399288185507747,143,2,2012-2014
sanction risk percept,2,0.6140648514932414,157,2,2012-2014
menstrual problem,2,0.6052042080914141,163,2,2012-2014
rqml,2,0.5919900126707008,176,2,2012-2014
summer melt,2,0.5910096351972092,177,2,2012-2014
height shrinkag,2,0.5781022211153425,180,2,2012-2014
school milk,2,0.5756386409055302,183,2,2012-2014
pdii,2,0.5677014737153685,186,2,2012-2014
swahili,2,0.5499697670022466,196,2,2012-2014
famili difficulti,2,0.5351571408610506,204,2,2012-2014
panelwhiz,2,0.5326049733532071,206,2,2012-2014
satisfact and attach,2,0.5311794148283498,208,2,2012-2014
cadr parent,2,0.5211689237674414,220,2,2012-2014
grlc,3,3.8709699855616,10,3,2015-2017
privaci preserv record linkag,3,3.8709699855616,11,3,2015-2017
famili chao,3,3.7649754630048937,12,3,2015-2017
langbein,3,3.7517941465704334,13,3,2015-2017
yost,3,3.7517941465704334,14,3,2015-2017
aisd,3,2.36109170748232,22,3,2015-2017
hunger episod,3,1.780330460962105,36,3,2015-2017
hc standard error,3,1.720431104694044,38,3,2015-2017
dater,3,1.6866441796966445,41,3,2015-2017
post-and-hold,3,1.641409939124565,43,3,2015-2017
j-pal,3,1.5814241310518706,45,3,2015-2017
magnet high school,3,1.5478994322702175,47,3,2015-2017
social maladjust,3,1.499961978226863,48,3,2015-2017
slos,3,1.4864596841598054,49,3,2015-2017
cyberbulli,3,1.4482096969084488,50,3,2015-2017
divorc rate determin,3,1.4162098306552118,52,3,2015-2017
patt,3,1.2097899665543312,67,3,2015-2017
youth servic,3,1.1274662839652108,68,3,2015-2017
elit high school,3,1.1219841789566691,71,3,2015-2017
teach app,3,1.0861283468118155,73,3,2015-2017
earli-life shock,3,0.845158989907301,95,3,2015-2017
patreon,3,0.8190338664232019,100,3,2015-2017
fmsc,3,0.8074717552336534,102,3,2015-2017
inequ in obes preval,3,0.7522509418030918,110,3,2015-2017
racial toler,3,0.7516441893101405,111,3,2015-2017
prepubesc,3,0.7270697007363917,115,3,2015-2017
uteach,3,0.724496633864304,122,3,2015-2017
parent good,3,0.6666635249072784,132,3,2015-2017
academ fraud,3,0.6516860277114978,138,3,2015-2017
weight-loss intervent,3,0.6382611493469585,145,3,2015-2017
piaackeyword,3,0.6243499976712257,151,3,2015-2017
joint custodi law,3,0.6230683249864545,152,3,2015-2017
teach assist,3,0.6149674276779926,156,3,2015-2017
educ tax benefit,3,0.6104727377085922,159,3,2015-2017
rfl,3,0.5937669690227225,173,3,2015-2017
mani-instrument asymptot,3,0.5919900126707008,175,3,2015-2017
physic statur declin,3,0.5781022211153425,179,3,2015-2017
2008 beij olymp game,3,0.5683831706736773,185,3,2015-2017
cspia,3,0.5544038489993208,193,3,2015-2017
mmls,3,0.5477242915952609,197,3,2015-2017
non-tuition cost,3,0.5356100573609912,201,3,2015-2017
hsgr,3,0.5353125357465273,203,3,2015-2017
dine out expenditur,3,0.530673722316137,211,3,2015-2017
restaur smoke ban,3,0.530673722316137,212,3,2015-2017
grandpar'labor suppli,3,0.5276034700554854,214,3,2015-2017
spous qualiti,3,0.5274489974963504,215,3,2015-2017
litig determin,3,0.5233823479113402,216,3,2015-2017
regul and busi law,3,0.5122963540449383,222,3,2015-2017
metastatist,4,7.553112166949461,3,4,2018-2020
rfes,4,4.548234170699345,6,4,2018-2020
grlc,4,3.8709699855616,8,4,2018-2020
privaci preserv record linkag,4,3.8709699855616,9,4,2018-2020
perform-base compens reform,4,3.5892053428760544,15,4,2018-2020
academ label,4,1.9838709418280143,28,4,2018-2020
crib sheet,4,1.971686032859628,29,4,2018-2020
udl,4,1.8429865983153009,34,4,2018-2020
dwh,4,1.7094381100652773,40,4,2018-2020
telehealth insur mandat,4,1.3584082254823984,55,4,2018-2020
singl fatherhood,4,1.313127951299652,60,4,2018-2020
linear heteroskedast,4,1.2588520278249105,61,4,2018-2020
independ-school competit,4,1.2348525765314817,65,4,2018-2020
hsgr,4,1.1265507562434802,70,4,2018-2020
towooldridg,4,1.0662555637428002,74,4,2018-2020
food expenditur poverti,4,1.0595763270265441,76,4,2018-2020
biraci birth,4,0.9936990977320502,79,4,2018-2020
traffic punish,4,0.8792109271036402,89,4,2018-2020
conceal carri permit,4,0.8594322519860765,91,4,2018-2020
paralyt,4,0.8368164145249222,99,4,2018-2020
sibsiz,4,0.7749283691183676,106,4,2018-2020
medic aid program,4,0.7342599871357034,113,4,2018-2020
booster seat,4,0.7254774580690448,119,4,2018-2020
uteach,4,0.724496633864304,121,4,2018-2020
match qualiti shock,4,0.7184017773623876,123,4,2018-2020
chines dream,4,0.6769515422669586,128,4,2018-2020
phps,4,0.6710240495014691,130,4,2018-2020
return to woman's educ,4,0.6575276562652687,134,4,2018-2020
collid bias,4,0.6345387798801289,146,4,2018-2020
pellagra,4,0.6297678116103534,148,4,2018-2020
piaackeyword,4,0.6243499976712257,150,4,2018-2020
incom score,4,0.6053392383554104,161,4,2018-2020
career academi,4,0.6021508866429155,165,4,2018-2020
anticip labor forc particip,4,0.5970653430454738,167,4,2018-2020
relat work hour,4,0.5970653430454738,168,4,2018-2020
woman's colleg attend,4,0.5970653430454738,169,4,2018-2020
smiley,4,0.5756386409055302,182,4,2018-2020
straw burn,4,0.5683831706736773,184,4,2018-2020
subindepend,4,0.556688030794683,188,4,2018-2020
guid inquiri,4,0.5336696000984479,205,4,2018-2020
parent monetari invest,4,0.5276034700554854,213,4,2018-2020
cohabit gap,4,0.521980220299367,217,4,2018-2020
