name,depth,importance,id,new_depth,depth_name
transregion learn,1,0.8723312643519099,71,1,2009-2011
creativ behavior,1,0.8316150352613153,73,1,2009-2011
region resili,1,0.7668038533823748,80,1,2009-2011
new metropoli,1,0.7624530743304074,81,1,2009-2011
oer,1,0.7395863928865802,83,1,2009-2011
modular organiz form,1,0.7349943010559998,86,1,2009-2011
strateg disagr,1,0.7212987550735899,87,1,2009-2011
district effect,1,0.6610804885263585,93,1,2009-2011
stylist innov,1,0.6356707468592432,97,1,2009-2011
econom and social upgrad,1,0.5969856046878814,101,1,2009-2011
christal-losch system,1,0.5802530905913355,105,1,2009-2011
hamamatsu,1,0.5627943640980063,111,1,2009-2011
fashion and design,1,0.5529957122230856,116,1,2009-2011
land use for product,1,0.5499269235869974,118,1,2009-2011
ask rent,1,0.5466271193201625,120,1,2009-2011
uniform law of larg number,1,0.5439302087440185,125,1,2009-2011
greater south east,1,0.5371052495212427,130,1,2009-2011
virtual earth,1,0.5363045996819633,133,1,2009-2011
edg citi,1,0.5290700393599269,134,1,2009-2011
catch up economi,1,0.5282569459586098,135,1,2009-2011
mumbai metro,1,0.5231040521029188,140,1,2009-2011
technolog district,1,0.5076230305280802,150,1,2009-2011
product manag mode,1,0.5033459423950066,152,1,2009-2011
urban vacant land,1,0.4935152998590365,156,1,2009-2011
milfoil,1,0.4905574330321107,157,1,2009-2011
co-agglomer,1,0.46618760607584364,178,1,2009-2011
foreclosur discount,1,0.4639455769910809,182,1,2009-2011
ofknowledg,2,8.79013894874439,3,2,2012-2014
estat sale,2,4.1288257994546385,8,2,2012-2014
ajti,2,3.835459495867811,11,2,2012-2014
central belgium,2,2.507864783954852,18,2,2012-2014
deadweight spend,2,1.896466965539533,29,2,2012-2014
entrepreneuri employe,2,1.6872437632977324,31,2,2012-2014
transact link,2,1.5766076275468877,35,2,2012-2014
pprd,2,1.2625255996066358,42,2,2012-2014
phoenix industri,2,1.2533618000054472,43,2,2012-2014
part-time entrepreneurship,2,1.1803260709401768,46,2,2012-2014
institut qualiti of the busi environ,2,1.1535457598523284,51,2,2012-2014
learn in space,2,1.0511703067070393,59,2,2012-2014
intrapreneuri intent,2,1.033555523573153,62,2,2012-2014
cluster associ,2,0.8991284070849574,70,2,2012-2014
organiz emerg,2,0.8009793338287088,76,2,2012-2014
blockfac,2,0.7719573653482857,78,2,2012-2014
tlhn,2,0.7369012598461203,84,2,2012-2014
global medium citi,2,0.6666018307002992,90,2,2012-2014
transnat medium corpor,2,0.6666018307002992,91,2,2012-2014
spatial locat pattern,2,0.6425750967612147,96,2,2012-2014
global temporari network of cluster,2,0.6048390602439998,99,2,2012-2014
quebec's coastal region,2,0.5774873638133855,107,2,2012-2014
asian journal,2,0.5752525055942933,108,2,2012-2014
socio-spatial context,2,0.5633956143960342,110,2,2012-2014
iin,2,0.5445406151132892,121,2,2012-2014
pan pearl river delta,2,0.5410823998314154,127,2,2012-2014
citi wall,2,0.5391649451683743,129,2,2012-2014
desorpt capac,2,0.5368299418408675,131,2,2012-2014
global citi-region network,2,0.5246796667176866,138,2,2012-2014
social valu creation,2,0.5170623078901261,144,2,2012-2014
multi-scalar region,2,0.5092849715802055,147,2,2012-2014
rdna method,2,0.4971370447944939,154,2,2012-2014
global cluster network,2,0.4954795926833463,155,2,2012-2014
formal busi network,2,0.48632438956650703,159,2,2012-2014
path plastic,2,0.48318565360436505,163,2,2012-2014
skill balanc,2,0.4777627201613205,166,2,2012-2014
non-manageri employe,2,0.47295068549199926,169,2,2012-2014
remot knowledg,2,0.47269892175537637,170,2,2012-2014
tax-price risk,2,0.4697827647030807,173,2,2012-2014
global labor govern,2,0.4656097624890329,180,2,2012-2014
island of innov,2,0.4609912399033107,184,2,2012-2014
dyamic,3,10.873348226244982,1,3,2015-2017
commiss split,3,3.252229516912736,13,3,2015-2017
qingzang,3,2.914801073539522,15,3,2015-2017
demand for real estat servic,3,2.5655764908650642,17,3,2015-2017
bthmcr,3,2.4182655441939582,21,3,2015-2017
leve protect,3,2.3637713535315177,24,3,2015-2017
region higher educ institut,3,2.238978000690998,25,3,2015-2017
decontamin,3,1.668451971927185,32,3,2015-2017
process-base innov,3,1.6443841723740786,33,3,2015-2017
creativ servic industri,3,1.3439669972980532,40,3,2015-2017
hous market imbal,3,1.1730212077459392,47,3,2015-2017
entrepreneuri curios,3,1.1535457598523284,50,3,2015-2017
thin region,3,1.1059074705930418,55,3,2015-2017
list price chang,3,1.026933820782738,64,3,2015-2017
converg innov,3,0.9420916856610166,68,3,2015-2017
employ configur,3,0.807252926482558,75,3,2015-2017
technolog crisi,3,0.7668038533823748,79,3,2015-2017
sdlt,3,0.7539959826677383,82,3,2015-2017
servic modular,3,0.7349943010559998,85,3,2015-2017
repeat sale regress model,3,0.6880213341843113,89,3,2015-2017
purchas and rental price,3,0.6565868333100313,94,3,2015-2017
list price reduct,3,0.6465211486941627,95,3,2015-2017
upgrad mechan,3,0.5969856046878814,100,3,2015-2017
territori in transit,3,0.5941283298588941,103,3,2015-2017
busi improv method,3,0.5774873638133855,106,3,2015-2017
biobas chemic,3,0.557857588619423,113,3,2015-2017
real wage dispar,3,0.5499269235869974,117,3,2015-2017
qgls,3,0.5439302087440185,124,3,2015-2017
citi wall,3,0.5391649451683743,128,3,2015-2017
blogshop,3,0.5363045996819633,132,3,2015-2017
state invest bank,3,0.5276701158234655,136,3,2015-2017
knowledg class,3,0.5130506393589226,145,3,2015-2017
rdna method,3,0.4971370447944939,153,3,2015-2017
kste,3,0.48620148252999124,162,3,2015-2017
mbit,3,0.482821988901271,164,3,2015-2017
communiti cultur,3,0.4733487961675163,167,3,2015-2017
sequenti invent,3,0.46708536779023824,176,3,2015-2017
entrepreneurless,3,0.4597542121235616,185,3,2015-2017
relat among cluster,4,4.12786400181214,9,4,2018-2020
new hous premium,4,4.009436473494259,10,4,2018-2020
territori servit,4,2.6596053223730642,16,4,2018-2020
ris 3,4,2.403888380104133,22,4,2018-2020
acapulco,4,2.2021971091129076,26,4,2018-2020
start-up communiti,4,1.7620211601911318,30,4,2018-2020
columbin,4,1.581577923817452,34,4,2018-2020
comput vision,4,1.4202199609439115,38,4,2018-2020
rental yield,4,1.324008338066288,41,4,2018-2020
structur strength,4,1.1528031807704797,52,4,2018-2020
fablab,4,1.0945526416414706,57,4,2018-2020
neighborhood blight,4,1.0473539774310305,60,4,2018-2020
taobao villag,4,0.807252926482558,74,4,2018-2020
hackathon,4,0.6912446402788569,88,4,2018-2020
onlin list inform,4,0.6622962840344666,92,4,2018-2020
new versus exist hous,4,0.5964514615657318,102,4,2018-2020
repeat entrepreneurship,4,0.5818153664468745,104,4,2018-2020
r & d govern,4,0.557857588619423,112,4,2018-2020
tech citi,4,0.5529957122230856,115,4,2018-2020
re-ventur speed,4,0.5472947254991363,119,4,2018-2020
effici of region financi resourc alloc,4,0.5442488826166121,122,4,2018-2020
mumbai metro,4,0.5231040521029188,139,4,2018-2020
afford loss,4,0.5228916869986896,141,4,2018-2020
bankruptci fraud,4,0.5170623078901261,143,4,2018-2020
export relat varieti,4,0.5081429284787501,149,4,2018-2020
region learn paradigm,4,0.48837594260903305,158,4,2018-2020
public cluster polici,4,0.47295068549199926,168,4,2018-2020
ijr,4,0.4710458428305083,171,4,2018-2020
scienc converg,4,0.4710458428305083,172,4,2018-2020
patent-trademark pair,4,0.46708536779023824,175,4,2018-2020
industri path develop,4,0.4609912399033107,183,4,2018-2020
nonhistor,4,0.4585216805393535,186,4,2018-2020
