id,name,depth,time_slice,importance
133,voivodship,1,2009-2011,0.32596353363806346
135,psycholog empower,1,2009-2011,0.3231968219728605
137,everyday futur work,1,2009-2011,0.3222164207019584
145,enterpris knowledg compon,1,2009-2011,0.31528262325841083
149,competit interdepend,1,2009-2011,0.30274620156380627
154,brand origin,1,2009-2011,0.30110729514496987
160,fuzzi number theori,1,2009-2011,0.2931760062750138
166,busi capabl,1,2009-2011,0.2916537600970212
167,servic recoveri,1,2009-2011,0.29126039019340527
5,willem karel m . brauer,2,2012-2014,3.171958993878199
7,intuitionist trapezoid fuzzi number,2,2012-2014,2.81269439653368
10,interv gray number,2,2012-2014,2.570028369661606
11,densiti aggreg oper,2,2012-2014,2.467839030843018
15,interv intuitionist trapezoid fuzzi number,2,2012-2014,2.0894460396334473
17,interv gray linguist variabl,2,2012-2014,1.7846480443679855
22,fuzzi gara,2,2012-2014,1.4532465034552267
35,project portfolio select,2,2012-2014,0.9564821825692336
42,pseudodist,2,2012-2014,0.840311461905346
51,urolog intervent,2,2012-2014,0.7660546662830623
54,lrhs,2,2012-2014,0.7360502871977248
55,tablet pcs,2,2012-2014,0.7176129741504569
56,dempster-shafer belief structur,2,2012-2014,0.7173178636444586
59,day surgeri,2,2012-2014,0.7082260177898437
63,multi-criterion group decis-make(mcgdm),2,2012-2014,0.651639253738808
64,intuitionist fuzzi einstein,2,2012-2014,0.6490455806337398
67,isdm,2,2012-2014,0.6447838612165849
69,job embedded,2,2012-2014,0.6289112325869632
78,2-dimens uncertain linguist variabl,2,2012-2014,0.49729296316237703
79,market segment evalu and select,2,2012-2014,0.49454476485113763
83,strateg busi goal,2,2012-2014,0.4835878959124387
84,vikor method,2,2012-2014,0.4750732606850718
85,technolog valuat,2,2012-2014,0.464982615421867
86,multi-granular,2,2012-2014,0.45112972840405247
87,intuitionist fuzzi linguist number,2,2012-2014,0.43561529234259116
89,internet market orient,2,2012-2014,0.4285631573226932
94,linguist inform,2,2012-2014,0.39584039597128967
96,two-semant,2,2012-2014,0.39223106953652287
98,work strategi,2,2012-2014,0.38915053370461394
102,tourist'packag,2,2012-2014,0.3848520283905484
107,logist servic qualiti,2,2012-2014,0.37338766361236203
111,claim specif,2,2012-2014,0.3713362210826128
114,mine method select,2,2012-2014,0.3678755034983701
115,eu baltic sea region,2,2012-2014,0.36716015851767253
119,uncertain pure linguist,2,2012-2014,0.3644981154012805
123,risk base model,2,2012-2014,0.3464924182880313
125,market segment select,2,2012-2014,0.341468134080948
132,ifln,2,2012-2014,0.3267114692569434
144,studi program content,2,2012-2014,0.31528262325841083
153,fuzzi prefer relat(fpr),2,2012-2014,0.3013181213295741
158,fuzzi power aggreg oper,2,2012-2014,0.29494591274114407
165,servic qualiti and conveni,2,2012-2014,0.2916537600970212
13,spheric distanc,3,2015-2017,2.1308159943663685
18,hungarian algorithm,3,2015-2017,1.770616767806729
25,priorit interv type-2 fuzzi aggreg oper,3,2015-2017,1.3572356580208857
28,itfpowa,3,2015-2017,1.2575180324647994
30,fit landscap analysi,3,2015-2017,1.2140007691567907
40,ivifn,3,2015-2017,0.8556650119707403
41,destin trust,3,2015-2017,0.8515647359814957
44,ratio system approach,3,2015-2017,0.8196761344843274
46,priorit aggreg oper,3,2015-2017,0.8080532276402794
47,digit publish technolog,3,2015-2017,0.803158018791416
53,interv-valu triangular fuzzi number,3,2015-2017,0.7545410853215426
58,commissionair system,3,2015-2017,0.7171173130151923
62,ivif-electr,3,2015-2017,0.6764872957888332
66,isdm,3,2015-2017,0.6447838612165849
70,powa,3,2015-2017,0.6265999882449584
71,cloud comput adopt,3,2015-2017,0.6163238124304182
73,student of higher educ institut,3,2015-2017,0.6046364304979921
77,busi model factor,3,2015-2017,0.5104575805136174
82,strateg busi goal,3,2015-2017,0.4835878959124387
92,trapezoid intuitionist fuzzi number,3,2015-2017,0.4199967434605713
97,standard mortal rate,3,2015-2017,0.3899488333290969
105,employ brand of choic,3,2015-2017,0.3814703114620941
106,iitfowa,3,2015-2017,0.37966470433528593
109,spiritu intellig,3,2015-2017,0.37140297937859057
113,kemira-m,3,2015-2017,0.3678755034983701
118,intuitionist uncertain linguist set,3,2015-2017,0.3644981154012805
122,neutrosoph set,3,2015-2017,0.34956076655079943
130,dual hesit fuzzi arithmet mean,3,2015-2017,0.32932777731906104
131,human resourc outsourc supplier,3,2015-2017,0.32932777731906104
136,food educ,3,2015-2017,0.3222164207019584
139,intuitionist linguist number,3,2015-2017,0.3208653533855595
141,pictur fuzzi set(pfss),3,2015-2017,0.32046477242003446
142,hfowawad,3,2015-2017,0.3187623251105794
143,pediatr day surgeri,3,2015-2017,0.3182771844607468
147,interact digit medium,3,2015-2017,0.3095228374262149
148,spprc,3,2015-2017,0.3036054890636548
150,heronian mean oper,3,2015-2017,0.30207848718800856
157,dhfss,3,2015-2017,0.3002783835773243
163,robot select,3,2015-2017,0.2925626819508058
164,wieowad,3,2015-2017,0.2925626819508058
21,general dice similar measur,4,2018-2020,1.6489911421846546
26,hfowawad,4,2018-2020,1.3511675877735354
43,m-bank servic,4,2018-2020,0.8360128989320856
57,islam hire purchas,4,2018-2020,0.7171173130151923
76,ntos,4,2018-2020,0.5109388415888975
91,c-multimoora,4,2018-2020,0.4199967434605713
99,e-commerc recommend,4,2018-2020,0.387204555377098
104,bank branch front-offic employe,4,2018-2020,0.3814703114620941
126,nto,4,2018-2020,0.34062589439259827
129,rank rang,4,2018-2020,0.3314275305363778
138,integr distanc measur,4,2018-2020,0.3208653533855595
140,sckm,4,2018-2020,0.32046477242003446
146,guerrilla market techniqu,4,2018-2020,0.3095228374262149
151,emerg technolog commerci,4,2018-2020,0.30179079929014546
152,hfpr,4,2018-2020,0.3013181213295741
161,robot select,4,2018-2020,0.2925626819508058
162,wieowad,4,2018-2020,0.2925626819508058
